map_index,ne_can,mi_ne_can,mi_ma_can,mi_tot_can,ma_can,tot_ne_can,tot_ma_can,tot_can,mipctnecan,mipctmacan,totpctnecan,totpctmacan,ne_pl,mi_ne_pl,mi_ma_pl,mi_tot_pl,ma_pl,tot_ne_pl,tot_ma_pl,tot_pl,mipctnepl,mipctmapl,totpctnepl,totpctmapl,rdi_ne,rdi_ma,rdi_sum,year_,BEF canopy to planimeter canopy ratio,BEF canopy/summary RDI
10.2,1.3,13.4,20,33.4,3.4,14.7,23.4,38,40,60,39,61,11.7,30.3,45.4,75.7,14.1,42,59.5,101.5,40,60,41,59,0.35,0.39,0.37,2007,0.43,148.8
12.1,18.1,0,0,0,20.1,18.1,20.1,38.1,0,0,47,53,68.8,0,0,0,78.3,68.8,78.3,147.1,0,0,47,53,0.26,0.26,0.26,2003,0.27,237.4
10.1,0.4,1.3,11.5,12.8,25.1,1.7,36.6,38.3,10,90,4,96,12.4,4.2,38,42.3,69.5,16.7,107.6,124.3,10,90,13,87,0.1,0.34,0.31,1995,0.41,156.8
15.4,13.3,0,0,0,25.2,13.3,25.2,38.4,0,0,34,66,48.9,0,0,0,52.8,48.9,52.8,101.7,0,0,48,52,0.27,0.48,0.38,2003,0.35,184
11.1,0.1,7.6,11.4,19,19.3,7.7,30.7,38.5,40,60,20,80,1.5,33.8,50.8,84.6,51.5,35.3,102.2,137.5,40,60,26,74,0.1,0.4,0.28,1991,0.5,129.6
10.1,1.7,0.1,0.7,0.8,36.1,1.7,36.9,38.6,10,90,5,95,20.3,0.4,3.9,4.3,92.6,20.7,96.5,117.2,10,90,18,82,0.08,0.38,0.33,1994,0.49,132.2
10.2,0.6,11.9,17.9,29.9,8.2,12.5,26.1,38.7,40,60,32,68,5.9,26.7,40.1,66.8,23.3,32.6,63.4,96,40,60,34,66,0.38,0.41,0.40,2001,0.33,196.4
15.4,20.3,0,0,0,18.4,20.3,18.4,38.7,0,0,53,47,44.9,0,0,0,40.6,44.9,40.6,85.5,0,0,53,47,0.45,0.45,0.45,2004,0.43,151.2
5.2,38.9,0,0,0,0,38.9,0,38.9,0,0,100,0,157.9,0,0,0,0,157.9,0,157.9,0,0,100,0,0.25,0,0.25,2002,0.4,163
10.5,0.3,6.8,27.2,34.1,4.9,7.1,32.2,39.3,20,80,18,82,4.6,17.2,69,86.2,20.9,21.8,89.9,111.7,20,80,20,80,0.33,0.36,0.35,1996,0.37,176.2
10.4,14.1,7.6,17.6,25.2,0,21.7,17.6,39.3,30,70,55,45,38,10.1,23.5,33.6,0,48,23.5,71.5,30,70,67,33,0.45,0.75,0.55,2000,0.38,172.9
15.4,-9999,-9999,-9999,-9999,-9999,20.9,18.5,39.4,-9999,-9999,53,47,-9999,-9999,-9999,-9999,40.4,42.6,-9999,83,-9999,-9999,51,49,-9999,-9999,0.47,1990,0.4,165.3
11.1,6.2,1.5,3.6,5.1,28,7.8,31.6,39.4,30,70,20,80,43.6,4.4,10.3,14.8,60.1,48,70.4,118.5,30,70,41,59,0.16,0.45,0.33,2014,0.47,140.9
1.1,39.4,0,0,0,0,39.4,0,39.4,0,0,100,0,114.3,0,0,0,0,114.3,0,114.3,0,0,100,0,0.35,0,0.35,2016,0.45,147.8
15.4,28.5,0,0,0,11,28.5,11,39.5,0,0,72,28,70.9,0,0,0,27.8,70.9,27.8,98.7,0,0,72,28,0.4,0.4,0.40,1996,0.47,143.8
19.2,12.1,0,0,0,27.7,12.1,27.7,39.9,0,0,30,70,63.9,0,0,0,65.2,63.9,65.2,129.1,0,0,50,50,0.19,0.43,0.31,1996,0.48,141.7
15.4,22.7,0,0,0,17.3,22.7,17.3,40,0,0,57,43,57.8,0,0,0,44,57.8,44,101.8,0,0,57,43,0.39,0.39,0.39,2000,0.22,312.7
17.1,28.9,0,0,0,11.3,28.9,11.3,40.2,0,0,72,28,81.9,0,0,0,21.9,81.9,21.9,103.8,0,0,79,21,0.35,0.52,0.39,2006,0.44,157
8.1,40.3,0,0,0,0,40.3,0,40.3,0,0,100,0,90.9,0,0,0,0,90.9,0,90.9,0,0,100,0,0.44,0,0.44,1999,0.54,129.1
10.2,0,12.1,28.2,40.3,0,12.1,28.2,40.3,30,70,30,70,0,28.8,67.2,96,0,28.8,67.2,96,30,70,30,70,0.42,0.42,0.42,2006,0.55,126.9
10.1,4.9,0,0,0,35.7,4.9,35.7,40.6,0,0,12,88,28,0,0,0,82.2,28,82.2,110.2,0,0,25,75,0.17,0.43,0.37,2014,0.36,193.9
7.3,40.1,0,0,0,0.7,40.1,0.7,40.8,0,0,98,2,114.4,0,0,0,5.3,114.4,5.3,119.8,0,0,96,4,0.35,0.14,0.34,1994,0.39,179.2
15.4,14.3,0,0,0,26.5,14.3,26.5,40.8,0,0,35,65,35.2,0,0,0,45.5,35.2,45.5,80.7,0,0,44,56,0.41,0.58,0.51,2006,0.48,145.8
7.3,40.9,0,0,0,0,40.9,0,40.9,0,0,100,0,101,0,0,0,0,101,0,101,0,0,100,0,0.4,0,0.40,2012,0.51,138.4
11.2,15.4,0,0,0,25.7,15.4,25.7,41.1,0,0,38,62,46.9,0,0,0,52,46.9,52,98.9,0,0,47,53,0.33,0.49,0.42,2014,0.39,181
1.1,41.2,0,0,0,0,41.2,0,41.2,0,0,100,0,102.2,0,0,0,0,102.2,0,102.2,0,0,100,0,0.4,0,0.40,2000,0.53,135.1
12.1,17.3,0,0,0,23.9,17.3,23.9,41.2,0,0,42,58,48.3,0,0,0,77.8,48.3,77.8,126.1,0,0,38,62,0.36,0.31,0.33,2004,0.48,149.8
11.1,1.4,0.4,1.5,1.9,38.4,1.7,39.9,41.7,20,80,4,96,20.2,1.4,5.5,6.8,84.5,21.5,90,111.5,20,80,19,81,0.08,0.44,0.37,1994,0.45,159.8
7.1,41.7,0,0,0,0,41.7,0,41.7,0,0,100,0,202.7,0,0,0,0,202.7,0,202.7,0,0,100,0,0.21,0,0.21,2007,0.35,205.4
19.2,6.5,5.7,0.6,6.3,29.1,12.1,29.7,41.8,90,10,29,71,30.2,20.7,2.3,23,58,51,60.3,111.3,90,10,46,54,0,0.5,0.38,1992,0.53,136
14.1,19.5,0,0,0,22.3,19.5,22.3,41.9,0,0,47,53,84.4,0,0,0,62.1,84.4,62.1,146.5,0,0,58,42,0.2,0.4,0.29,1992,0.5,146.6
19.2,8.3,0,0,0,33.5,8.3,33.5,41.9,0,0,20,80,75.3,0,0,0,60,75.3,60,135.3,0,0,56,44,0.11,0.56,0.31,2013,0.4,183.5
11.2,15.6,0,0,0,26.8,15.6,26.8,42.3,0,0,37,63,58.2,0,0,0,59.5,58.2,59.5,117.7,0,0,49,51,0.27,0.45,0.36,1996,0.39,189
19.2,8,0,0,0,34.6,8,34.6,42.6,0,0,19,81,38.4,0,0,0,75.4,38.4,75.4,113.9,0,0,34,66,0.21,0.46,0.37,1999,0.45,165.3
10.2,0,17,25.6,42.6,0,17,25.6,42.6,40,60,40,60,0,37,55.5,92.4,0,37,55.5,92.4,40,60,40,60,0.46,0.46,0.46,2005,0.39,191.5
11.2,14,0,0,0,28.7,14,28.7,42.7,0,0,33,67,52.7,0,0,0,66.2,52.7,66.2,118.9,0,0,44,56,0.27,0.43,0.36,1994,0.48,155.8
9.3,1.9,0,0,0,40.9,1.9,40.9,42.8,0,0,4,96,32,0,0,0,97.3,32,97.3,129.3,0,0,25,75,0.06,0.42,0.33,1997,0.42,178.3
7.3,-9999,-9999,-9999,-9999,-9999,-9999,-9999,42.9,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,132.6,-9999,-9999,-9999,-9999,-9999,-9999,0.32,1989,0.38,197.1
6.1,42.9,0,0,0,0,42.9,0,42.9,0,0,100,0,85,0,0,0,0,85,0,85,0,0,100,0,0.5,0,0.50,2007,0.38,197.1
9.1,13.1,0,0,0,29.8,13.1,29.8,42.9,0,0,31,69,72.1,0,0,0,75.5,72.1,75.5,147.6,0,0,49,51,0.18,0.39,0.29,2016,0.52,145.6
11.2,18,0.6,0.6,1.1,24,18.6,24.5,43.1,50,50,43,57,58.5,1.4,1.4,2.9,58.7,59.9,60.1,120.1,50,50,50,50,0.31,0.41,0.36,1995,0.5,151.4
9.1,14.1,0,0,0,29,14.1,29,43.1,0,0,33,67,50.6,0,0,0,74.8,50.6,74.8,125.4,0,0,40,60,0.28,0.39,0.34,2008,0.3,254.3
15.4,19.2,0,0,0,24.5,19.2,24.5,43.6,0,0,44,56,58.5,0,0,0,45.8,58.5,45.8,104.3,0,0,56,44,0.33,0.53,0.42,2001,0.51,150.4
11.2,14.6,3.8,8.9,12.7,16.7,18.4,25.5,44,30,70,42,58,34.7,11.7,27.4,39.2,37,46.5,64.4,110.9,30,70,42,58,0.4,0.5,0.40,1991,0.49,158
9.1,12.7,0,0,0,31.5,12.7,31.5,44.3,0,0,29,71,60.1,0,0,0,72.8,60.1,72.8,132.9,0,0,45,55,0.21,0.43,0.33,2014,0.5,155.8
9.1,15.9,0,0,0,28.5,15.9,28.5,44.4,0,0,36,64,66.2,0,0,0,76.7,66.2,76.7,142.9,0,0,46,54,0.24,0.37,0.31,2006,0.42,187.4
7.3,43.8,0,0,0,0.9,43.8,0.9,44.6,0,0,98,2,126.5,0,0,0,0.8,126.5,0.8,127.3,0,0,99,1,0.35,1.05,0.35,1995,0.49,161.6
10.4,14.8,12,18,29.9,0,26.7,18,44.7,40,60,60,40,32.1,15.9,23.8,39.7,0,48,23.8,71.8,40,60,67,33,0.56,0.75,0.62,2002,0.37,214.6
11.2,-9999,-9999,-9999,-9999,-9999,14.2,30.7,44.9,-9999,-9999,32,68,-9999,-9999,-9999,-9999,82.5,49.2,-9999,131.7,-9999,-9999,37,63,-9999,-9999,0.34,1990,0.37,215.7
10.5,0.3,3.1,28.1,31.2,13.5,3.4,41.6,45,10,90,8,92,3.4,7.5,67.3,74.7,45.1,10.9,112.4,123.3,10,90,9,91,0.31,0.37,0.37,1997,0.32,249.7
15.4,24.4,0,0,0,20.6,24.4,20.6,45,0,0,54,46,52,0,0,0,36.6,52,36.6,88.6,0,0,59,41,0.47,0.56,0.51,2010,0.41,196.1
10.5,0.2,7.7,30.8,38.5,6.4,7.9,37.2,45.1,20,80,17,83,3.5,17,68.1,85.1,28.5,20.6,96.6,117.2,20,80,18,82,0.38,0.39,0.39,1998,0.39,206.7
9.1,22.4,0,0,0,22.9,22.4,22.9,45.2,0,0,49,51,69.8,0,0,0,77.3,69.8,77.3,147.1,0,0,47,53,0.32,0.3,0.31,1998,0.49,165.1
11.1,9.4,2.5,2.5,4.9,31.1,11.9,33.5,45.4,50,50,26,74,49.2,7.6,7.6,15.3,73.7,56.9,81.3,138.2,50,50,41,59,0.21,0.41,0.33,1998,0.42,193.1
15.4,17.2,0,0,0,28.2,17.2,28.2,45.4,0,0,38,62,50.7,0,0,0,48.4,50.7,48.4,99.1,0,0,51,49,0.34,0.58,0.46,2007,0.49,166.1
7.3,44.8,0,0,0,0.8,44.8,0.8,45.5,0,0,98,2,133.2,0,0,0,4.5,133.2,4.5,137.6,0,0,97,3,0.34,0.17,0.33,1996,0.48,170.8
19.2,16.5,0,0,0,29.6,16.5,29.6,46,0,0,36,64,97.1,0,0,0,55.3,97.1,55.3,152.4,0,0,64,36,0.17,0.53,0.30,2016,0.35,235.4
10.3,16.8,0,0,0,29.6,16.8,29.6,46.4,0,0,36,64,48.8,0,0,0,53,48.8,53,101.8,0,0,48,52,0.34,0.56,0.46,2002,0.56,149.1
19.2,7.1,0,0,0,39.3,7.1,39.3,46.4,0,0,15,85,37.1,0,0,0,71.1,37.1,71.1,108.1,0,0,34,66,0.19,0.55,0.43,2007,0.4,210
7.3,45.9,0,0,0,0.7,45.9,0.7,46.6,0,0,98,2,114.5,0,0,0,2.7,114.5,2.7,117.2,0,0,98,2,0.4,0.27,0.40,2003,0.51,165.1
10.2,23,0,0,0,23.6,23,23.6,46.6,0,0,49,51,61.3,0,0,0,61.1,61.3,61.1,122.4,0,0,50,50,0.38,0.39,0.38,2004,0.43,195.8
16.2,18.9,0,0,0,27.9,18.9,27.9,46.7,0,0,40,60,87.3,0,0,0,66.8,87.3,66.8,154.1,0,0,57,43,0.22,0.42,0.30,1997,0.35,240.6
7.3,43.7,0,0,0,3,43.7,3,46.7,0,0,94,6,109.4,0,0,0,8.6,109.4,8.6,118,0,0,93,7,0.4,0.35,0.40,2015,0.47,179.8
9.3,2.2,0.8,6.9,7.7,37,2.9,43.9,46.9,10,90,6,94,38.7,2.7,23.9,26.6,93.4,41.3,117.3,158.7,10,90,26,74,0.07,0.37,0.30,1995,0.49,173.5
19.2,8.9,0,0,0,38.2,8.9,38.2,47,0,0,19,81,55,0,0,0,63.5,55,63.5,118.5,0,0,46,54,0.16,0.6,0.40,2009,0.43,197.7
14.1,10.3,0,0,0,36.9,10.3,36.9,47.2,0,0,22,78,65.5,0,0,0,98,65.5,98,163.4,0,0,40,60,0.16,0.38,0.29,1994,0.41,207.6
11.1,-9999,-9999,-9999,-9999,-9999,-9999,-9999,47.3,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,-9999,135.5,-9999,-9999,-9999,-9999,-9999,-9999,0.35,1989,0.5,171.8
9.1,14.8,0,0,0,32.9,14.8,32.9,47.6,0,0,31,69,49.4,0,0,0,77.5,49.4,77.5,126.9,0,0,39,61,0.3,0.42,0.38,2012,0.45,192.2
9.3,9.4,0.4,3.5,3.9,34.6,9.7,38.2,47.9,10,90,20,80,67.4,0.9,8.1,9,85.3,68.3,93.4,161.7,10,90,42,58,0.1,0.4,0.30,1992,0.41,211.5
10.1,14.9,0,0,0,33.2,14.9,33.2,48.1,0,0,31,69,50,0,0,0,87.4,50,87.4,137.4,0,0,36,64,0.3,0.38,0.35,2010,0.62,141.5
14.1,10.7,0,0,0,37.6,10.7,37.6,48.3,0,0,22,78,49.4,0,0,0,79.3,49.4,79.3,128.6,0,0,38,62,0.22,0.47,0.38,2014,0.42,209.5
12.1,7.1,13.9,20.8,34.6,6.9,20.9,27.7,48.6,40,60,43,57,23.7,39.8,59.7,99.5,17.5,63.5,77.2,140.7,40,60,45,55,0.33,0.36,0.35,2013,0.42,215
7.3,48.7,0,0,0,0,48.7,0,48.7,0,0,100,0,97,0,0,0,0,97,0,97,0,0,100,0,0.5,0,0.50,2009,0.5,181.8
7.3,47.2,0,0,0,2.1,47.2,2.1,49.3,0,0,96,4,100.3,0,0,0,5.6,100.3,5.6,105.9,0,0,95,5,0.47,0.37,0.47,2001,0.4,228
9.3,0.8,0,0,0,48.7,0.8,48.7,49.5,0,0,2,98,34.1,0,0,0,110.5,34.1,110.5,144.6,0,0,24,76,0.02,0.44,0.34,1994,0.49,186.9
9.1,-9999,-9999,-9999,-9999,-9999,27.2,22.5,49.8,-9999,-9999,55,45,-9999,-9999,-9999,-9999,72,85.3,-9999,157.3,-9999,-9999,54,46,-9999,-9999,0.32,1990,0.29,316.2
10.5,0.1,4.3,38.4,42.7,7,4.3,45.4,49.8,10,90,9,91,1.9,9.9,89.1,99,25.2,11.8,114.3,126,10,90,9,91,0.37,0.4,0.39,1994,0.47,195.7
9.3,4.3,0.7,2.8,3.6,42.3,5,45.1,50.1,20,80,10,90,42.6,1.8,7.2,9,89.8,44.4,96.9,141.3,20,80,31,69,0.11,0.47,0.35,1996,0.46,200
10.5,0,12.9,30.1,43,7.2,12.9,37.3,50.2,30,70,26,74,0,29.3,68.4,97.6,28.8,29.3,97.2,126.5,30,70,23,77,0.44,0.38,0.40,2003,0.49,189
9.1,12.7,0,0,0,37.5,12.7,37.5,50.2,0,0,25,75,38.6,0,0,0,83.9,38.6,83.9,122.5,0,0,32,68,0.33,0.45,0.41,2009,0.49,189
11.1,-9999,-9999,-9999,-9999,-9999,9.3,41.3,50.6,-9999,-9999,18,82,-9999,-9999,-9999,-9999,127.1,58.4,-9999,185.5,-9999,-9999,31,69,-9999,-9999,0.27,1990,0.53,176
7.1,50.8,0,0,0,0,50.8,0,50.8,0,0,100,0,224.8,0,0,0,0,224.8,0,224.8,0,0,100,0,0.23,0,0.23,2000,0.39,239.2
11.1,12.5,1.7,4,5.8,32.6,14.3,36.6,50.9,30,70,28,72,54.4,4.9,11.4,16.3,72,59.3,83.4,142.8,30,70,42,58,0.24,0.44,0.36,2003,0.5,188
11.2,22.5,0,0,0,28.8,22.5,28.8,51.3,0,0,44,56,59.8,0,0,0,57.5,59.8,57.5,117.3,0,0,51,49,0.38,0.5,0.44,2008,0.52,181
9.3,24.1,3.9,15.6,19.5,7.8,28,23.5,51.4,20,80,54,46,119.4,10.8,43.1,53.9,28.3,130.2,71.5,201.7,20,80,65,35,0.2,0.3,0.25,1991,0.52,181.2
9.1,19.8,0,0,0,32.3,19.8,32.3,52.1,0,0,38,62,70.5,0,0,0,74.4,70.5,74.4,144.8,0,0,49,51,0.28,0.43,0.36,2013,0.42,225.2
11.1,5.6,2.2,3.3,5.4,41.8,7.8,45.1,52.9,40,60,15,85,40.3,7.3,11,18.3,81.1,47.6,92.1,139.7,40,60,34,66,0.16,0.49,0.38,2009,0.41,232.2
14.1,7.7,0,0,0,45.5,7.7,45.5,53.2,0,0,14,86,79.2,0,0,0,101.2,79.2,101.2,180.5,0,0,44,56,0.1,0.45,0.29,1997,0.5,191
11.2,25.6,0,0,0,27.7,25.6,27.7,53.2,0,0,48,52,62.9,0,0,0,61.6,62.9,61.6,124.5,0,0,51,49,0.41,0.45,0.43,1998,0.49,195.7
10.1,16.2,0,0,0,37.1,16.2,37.1,53.3,0,0,30,70,70.6,0,0,0,84.6,70.6,84.6,155.1,0,0,45,55,0.23,0.44,0.34,2003,0.43,223.7
7.3,53,0,0,0,0.4,53,0,53.5,0,0,99,1,120.6,0,0,0,2.3,120.6,2.3,122.8,0,0,98,2,0.44,0,0.44,1998,0.52,187.7
12.1,8.7,12,12,24,20.5,20.9,32.7,53.5,50,50,39,61,31.4,37,37,73,44.8,68.4,81.8,150.2,50,50,46,54,0.31,0.4,0.36,2012,0.45,221.8
10.5,0,10,40.1,50.1,3.6,10,43.7,53.7,20,80,19,81,0,23.8,95.1,118.9,22.1,23.8,117.2,141,20,80,17,83,0.42,0.37,0.38,1995,0.49,202.8
16.4,51.1,0,0,0,2.6,51.1,2.6,53.7,0,0,95,5,147,0,0,0,9.3,147,9.3,156.2,0,0,94,6,0.35,0.28,0.34,2000,0.4,254.3
10.5,0.6,14.6,34,48.6,4.7,15.1,38.7,53.8,30,70,28,72,5.4,32.1,74.8,106.9,14.4,37.4,89.2,126.6,30,70,30,70,0.4,0.43,0.43,2013,0.38,268.9
9.1,29.1,0,0,0,24.8,29.1,24.8,53.9,0,0,54,46,74.8,0,0,0,79.5,74.8,79.5,154.3,0,0,48,52,0.39,0.31,0.35,1999,0.43,240
15.4,27.6,0,0,0,26.4,27.6,26.4,54,0,0,51,49,58.4,0,0,0,42.4,58.4,42.4,100.7,0,0,58,42,0.47,0.62,0.54,2005,0.57,182.3
15.2,-9999,-9999,-9999,-9999,-9999,29,25.1,54.1,-9999,-9999,54,46,-9999,-9999,-9999,-9999,64,87.7,-9999,151.7,-9999,-9999,58,42,-9999,-9999,0.36,1990,0.45,230.9
15.2,11.3,4,6,10,32.9,15.3,38.9,54.2,40,60,28,72,50.6,11.6,17.4,29,79,62.2,96.5,158.6,40,60,39,61,0.25,0.4,0.34,2013,0.44,238.2
15.2,23.9,6.7,6.7,13.3,17,30.6,23.7,54.3,50,50,56,44,76.4,20,20,40,47.1,96.4,67.1,163.4,50,50,59,41,0.3,0.4,0.33,1991,0.48,219.8
19.2,19.1,0,0,0,35.3,19.1,35.3,54.4,0,0,35,65,73.9,0,0,0,64.7,73.9,64.7,138.7,0,0,53,47,0.26,0.55,0.39,2008,0.43,249.8
12.1,26.5,4,2.7,6.7,21.5,30.6,24.2,54.7,60,40,56,44,88.6,17.4,11.6,29,52.7,106,64.3,170.3,60,40,62,38,0.29,0.38,0.32,1996,0.53,203.6
10.1,16.7,0,0,0,38.1,16.7,38.1,54.9,0,0,30,70,77.5,0,0,0,90.2,77.5,90.2,167.7,0,0,46,54,0.22,0.42,0.33,2016,0.49,221.4
1.1,55.2,0,0,0,0,55.2,0,55.2,0,0,100,0,112.2,0,0,0,0,112.2,0,112.2,0,0,100,0,0.49,0,0.49,2007,0.56,193.9
12.1,19,0,0,0,36.5,19,36.5,55.5,0,0,34,66,71.7,0,0,0,91.7,71.7,91.7,163.4,0,0,44,56,0.27,0.4,0.34,2006,0.41,266.3
7.3,54,0,0,0,1.7,54,1.7,55.7,0,0,97,3,147.2,0,0,0,5.6,147.2,5.6,152.8,0,0,96,4,0.4,0.3,0.36,1991,0.44,248.4
9.3,13.6,0,0,0,42.4,13.6,42.4,55.9,0,0,24,76,56,0,0,0,111.8,56,111.8,167.8,0,0,33,67,0.24,0.38,0.33,1998,0.47,235.1
11.2,28.7,0,0,0,27.4,28.7,27.4,56.1,0,0,51,49,61.9,0,0,0,52.2,61.9,52.2,114.1,0,0,54,46,0.46,0.53,0.49,2006,0.39,288.2
9.1,19.8,0,0,0,36.8,19.8,36.8,56.6,0,0,35,65,56.6,0,0,0,86.6,56.6,86.6,143.2,0,0,40,60,0.35,0.42,0.40,2011,0.44,256.4
10.5,6.6,13,30.4,43.4,6.7,19.6,37.1,56.7,30,70,35,65,34.3,23.7,55.3,79,32.5,58,87.8,145.9,30,70,40,60,0.34,0.42,0.39,2010,0.49,230.4
19.2,18.8,0,0,0,37.9,18.8,37.9,56.7,0,0,33,67,79.5,0,0,0,70.1,79.5,70.1,149.6,0,0,53,47,0.24,0.54,0.38,2011,0.4,283
19.2,22.4,0,0,0,34.3,22.4,34.3,56.7,0,0,40,60,107.8,0,0,0,61.1,107.8,61.1,168.9,0,0,64,36,0.21,0.56,0.34,2015,0.57,199.1
9.1,29.9,0,0,0,26.9,29.9,26.9,56.8,0,0,53,47,80.9,0,0,0,76.8,80.9,76.8,157.7,0,0,51,49,0.37,0.35,0.36,2004,0.53,214.7
9.1,21.2,0,0,0,35.6,21.2,35.6,56.8,0,0,37,63,70.7,0,0,0,87.5,70.7,87.5,158.3,0,0,45,55,0.3,0.41,0.36,2007,0.41,280.7
16.2,18.6,0,0,0,38.3,18.6,38.3,56.9,0,0,33,67,85.1,0,0,0,73.6,85.1,73.6,158.8,0,0,54,46,0.22,0.52,0.36,2014,0.57,202.3
7.3,57.3,0,0,0,0,57.3,0,57.3,0,0,100,0,128.6,0,0,0,0,128.6,0,128.6,0,0,100,0,0.45,0,0.45,2008,0.49,235.7
11.1,16.1,2.7,4.1,6.9,35.1,18.8,39.2,58.1,40,60,32,68,49.4,5.7,8.6,14.3,68.6,55.1,77.2,132.3,40,60,42,58,0.34,0.51,0.44,2006,0.39,301
10.1,-9999,-9999,-9999,-9999,-9999,32.5,25.7,58.2,-9999,-9999,56,44,-9999,-9999,-9999,-9999,75.5,81.2,-9999,156.7,-9999,-9999,52,48,-9999,-9999,0.37,1990,0.47,250
12.1,0,23.3,34.9,58.2,0,23.3,34.9,58.2,40,60,40,60,0,59.3,89,148.3,0,59.3,89,148.3,40,60,40,60,0.39,0.39,0.39,2015,0.42,280
11.2,27,0,0,0,31.5,27,31.5,58.6,0,0,46,53,69.7,0,0,0,58.7,69.7,58.7,128.4,0,0,54,46,0.39,0.54,0.46,2012,0.42,280.7
15.2,42.3,0.9,0.9,1.8,14.7,43.2,15.7,58.9,50,50,73,27,128.6,7.1,7.1,14.1,39.7,135.7,46.8,182.5,50,50,74,26,0.32,0.33,0.32,1996,0.54,220.4
10.2,12,15.7,15.7,31.4,15.5,27.7,31.2,58.9,50,50,47,53,51.4,31.9,31.9,63.7,33.5,83.3,65.4,148.7,50,50,56,44,0.33,0.48,0.40,2002,0.44,274.3
9.1,20.9,0,0,0,38.2,20.9,38.2,59.1,0,0,35,65,76.7,0,0,0,85.7,76.7,85.7,162.4,0,0,47,53,0.27,0.45,0.36,2015,0.5,243.2
11.2,25.2,0,0,0,34,25.2,34,59.2,0,0,43,57,79.2,0,0,0,61.7,79.2,61.7,140.9,0,0,56,44,0.32,0.55,0.42,2016,0.51,240.6
9.1,28.8,0,0,0,30.9,28.8,30.9,59.7,0,0,48,52,77.9,0,0,0,78.3,77.9,78.3,156.1,0,0,50,50,0.37,0.39,0.38,2005,0.47,263
7.3,59.3,0,0,0,0.7,59.3,0.7,60,0,0,99,1,138.7,0,0,0,3.1,138.7,3.1,141.7,0,0,98,2,0.43,0.24,0.42,2004,0.42,297.9
11.1,12.4,1.3,5.3,6.6,41,13.7,46.3,60,20,80,23,77,49.4,3.3,13.3,16.7,79.5,52.7,92.8,145.6,20,80,36,64,0.26,0.5,0.41,2004,0.49,256.1
9.3,11,5.5,12.9,18.5,30.5,16.5,43.5,60,30,70,28,72,67,12.1,28.2,40.3,68.3,79,96.4,175.5,30,70,45,55,0.21,0.45,0.34,2014,0.43,292.1
10.1,20.3,0,0,0,39.8,20.3,39.8,60.2,0,0,33,66,59.4,0,0,0,90.7,59.4,90.7,150.1,0,0,40,60,0.34,0.44,0.40,2012,0.44,288.2
11.1,11.4,3.1,7.2,10.2,38.6,14.5,45.8,60.3,30,70,24,76,63.2,7.9,18.3,26.2,70.7,71.1,89,160.1,30,70,44,56,0.2,0.51,0.38,2015,0.51,249.8
7.3,58.7,0,0,0,1.9,58.7,1.9,60.6,0,0,97,3,114.3,0,0,0,7.9,114.3,7.9,122.3,0,0,94,6,0.51,0.24,0.50,2016,0.55,235.5
10.1,14.6,0,0,0,46.1,14.6,46.1,60.7,0,0,24,76,55.7,0,0,0,97.1,55.7,97.1,152.9,0,0,36,64,0.26,0.47,0.40,2013,0.53,248.9
11.2,25.5,0,0,0,35.3,25.5,35.3,60.8,0,0,42,58,65.7,0,0,0,70.6,65.7,70.6,136.2,0,0,48,52,0.39,0.5,0.45,2003,0.43,307.4
10.2,0,27.5,27.5,54.9,5.9,27.5,33.4,60.9,50,50,45,55,0,60.6,60.6,121.3,22.1,60.6,82.8,143.4,50,50,42,58,0.45,0.4,0.42,2000,0.5,265
9.3,-9999,-9999,-9999,-9999,-9999,31.5,29.6,61.1,-9999,-9999,52,48,-9999,-9999,-9999,-9999,88.1,207.1,-9999,295.2,-9999,-9999,70,30,-9999,-9999,0.21,1990,0.52,266.7
11.1,11.5,2.2,5.1,7.3,42.6,13.7,47.7,61.5,30,70,22,78,46.5,5.3,12.3,17.6,85.4,51.8,97.7,149.5,30,70,35,65,0.27,0.49,0.41,2010,0.52,269.8
10.1,14.8,0,0,0,47,14.8,47,61.8,0,0,24,76,79.3,0,0,0,94,79.3,94,173.3,0,0,46,54,0.19,0.5,0.36,2015,0.51,278.6
10.5,1.1,15.6,36.3,51.9,8.9,16.7,45.3,62,30,70,27,73,8,28.7,67,95.7,39.4,36.7,106.4,143.1,30,70,26,74,0.46,0.43,0.43,2001,0.49,290.6
11.1,17.6,2.8,2.8,5.5,39,20.3,41.8,62.1,50,50,33,67,68.3,6.4,6.4,12.8,80,74.7,86.4,161,50,50,46,54,0.27,0.48,0.39,2008,0.49,294.3
10.5,6.2,19.7,29.5,49.2,6.8,25.8,36.3,62.1,40,60,42,58,27.9,30.7,46.1,76.9,24.1,58.7,70.2,128.9,40,60,46,54,0.44,0.52,0.48,2009,0.46,317.8
5.2,62.6,0,0,0,0,62.6,0,62.6,0,0,100,0,179.7,0,0,0,0,179.7,0,179.7,0,0,100,0,0.35,0,0.35,2007,0.53,285.8
16.4,60.9,0,0,0,1.9,60.9,1.9,62.8,0,0,97,3,144.3,0,0,0,6.2,144.3,6.2,150.4,0,0,96,4,0.42,0.3,0.42,2006,0.5,304.6
