Map_index,Spname,Spnum,Rdi,Year surveyed,ESP site name,Buffer radius,Polygon.area.m2
16.3,Nereocystis luetkeana,2,0.21,1992,Tatoosh Island,500 m,9783.822
16.3,Nereocystis luetkeana,2,0.21,1992,Tatoosh Island,500 m,216.015
16.2,Nereocystis luetkeana,2,0.42,1992,Chibadehl Rocks,500 m,18976.993
16.2,Nereocystis luetkeana,2,0.42,1992,Neah Bay,500 m,80485.882
21.2,Nereocystis luetkeana,2,0.24,1992,Rock 305,1000 m,11368.497
21.2,Nereocystis luetkeana,2,0.24,1992,Rock 305,1000 m,23229.056
21.2,Nereocystis luetkeana,2,0.24,1992,Rock 305,1000 m,4181.676
21.2,Nereocystis luetkeana,2,0.24,1992,Rock 305,1000 m,7420.374
21.1,Nereocystis luetkeana,2,0.2,1992,Cape Johnson,1000 m,4559.695
19.1,Nereocystis luetkeana,2,0.49,1992,Cape Alava,1000 m,26619.146
19.1,Nereocystis luetkeana,2,0.49,1992,Cape Alava,1000 m,1510.072
19.1,Nereocystis luetkeana,2,0.49,1992,Cape Alava,1000 m,5103.185
19.1,Nereocystis luetkeana,2,0.49,1992,Cape Alava,1000 m,11572.655
19.1,Nereocystis luetkeana,2,0.49,1992,Cape Alava,1000 m,120272.483
19.1,Nereocystis luetkeana,2,0.49,1992,Cape Alava,1000 m,8966.755
19.1,Nereocystis luetkeana,2,0.49,1992,Cape Alava,1000 m,4833.766
19.1,Nereocystis luetkeana,2,0.49,1992,Cape Alava,1000 m,5014.086
19.1,Nereocystis luetkeana,2,0.49,1992,Cape Alava,1000 m,5844.972
18.1,Nereocystis luetkeana,2,0.16,1992,Point of the Arches,1000 m,22171.258
17.3,Nereocystis luetkeana,2,0.14,1992,Anderson Point,1000 m,133918.261
17.2,Nereocystis luetkeana,2,0.25,1992,Anderson Point,1000 m,7603.541
17.2,Nereocystis luetkeana,2,0.25,1992,Anderson Point,1000 m,830.256
17.3,Nereocystis luetkeana,2,0.14,1992,Anderson Point,1000 m,8845.852
17.3,Nereocystis luetkeana,2,0.14,1992,Anderson Point,1000 m,89809.356
17.3,Nereocystis luetkeana,2,0.14,1992,Anderson Point,1000 m,1272.5
17.2,Nereocystis luetkeana,2,0.25,1992,Anderson Point,1000 m,2196.61
17.2,Nereocystis luetkeana,2,0.25,1992,Anderson Point,1000 m,1567.885
17.2,Nereocystis luetkeana,2,0.25,1992,Anderson Point,1000 m,14587.148
17.2,Nereocystis luetkeana,2,0.25,1992,Anderson Point,1000 m,847.511
16.3,Nereocystis luetkeana,2,0.21,1992,Tatoosh Island,1000 m,32321.878
16.3,Nereocystis luetkeana,2,0.21,1992,Tatoosh Island,1000 m,11765.381
16.3,Nereocystis luetkeana,2,0.21,1992,Tatoosh Island,1000 m,5963.93
16.3,Nereocystis luetkeana,2,0.21,1992,Tatoosh Island,1000 m,1107.497
16.3,Nereocystis luetkeana,2,0.21,1992,Tatoosh Island,1000 m,2143.561
16.3,Nereocystis luetkeana,2,0.21,1992,Tatoosh Island,1000 m,45477.708
16.3,Nereocystis luetkeana,2,0.21,1992,Tatoosh Island,1000 m,12604.162
16.3,Nereocystis luetkeana,2,0.21,1992,Tatoosh Island,1000 m,2465.747
16.3,Nereocystis luetkeana,2,0.21,1992,Tatoosh Island,1000 m,29729.179
16.4,Nereocystis luetkeana,2,0.32,1992,Tatoosh Island,1000 m,8710.874
16.3,Nereocystis luetkeana,2,0.21,1992,Tatoosh Island,1000 m,1043.115
16.4,Nereocystis luetkeana,2,0.32,1992,Tatoosh Island,1000 m,350.764
16.4,Nereocystis luetkeana,2,0.32,1992,Tatoosh Island,1000 m,2415.822
16.2,Nereocystis luetkeana,2,0.42,1992,Chibadehl Rocks,1000 m,73625.073
16.2,Nereocystis luetkeana,2,0.42,1992,Neah Bay,1000 m,158660.999
25.2,Macrocystis integrifolia,1,0.13,1994,Destruction Island SW,500 m,1967.864
25.2,Macrocystis integrifolia,1,0.13,1994,Destruction Island SW,500 m,7027.292
21.2,Macrocystis integrifolia,1,0.18,1994,Rock 305,500 m,40.171
21.2,Macrocystis integrifolia,1,0.18,1994,Rock 305,500 m,14165.308
21.2,Macrocystis integrifolia,1,0.18,1994,Rock 305,500 m,123069.176
21.1,Macrocystis integrifolia,1,0.19,1994,Cape Johnson,500 m,26051.448
21.1,Macrocystis integrifolia,1,0.19,1994,Cape Johnson,500 m,46626.561
21.1,Macrocystis integrifolia,1,0.19,1994,Cape Johnson,500 m,14214.109
19.1,Macrocystis integrifolia,1,0.39,1994,Cape Alava,500 m,29078.641
18.1,Macrocystis integrifolia,1,0.06,1994,Point of the Arches,500 m,3473.315
16.2,Macrocystis integrifolia,1,0.35,1994,Chibadehl Rocks,500 m,20687.553
16.2,Macrocystis integrifolia,1,0.35,1994,Chibadehl Rocks,500 m,60187.322
16.2,Macrocystis integrifolia,1,0.35,1994,Neah Bay,500 m,207872.172
25.2,Macrocystis integrifolia,1,0.13,1994,Destruction Island SW,1000 m,45005.346
25.2,Macrocystis integrifolia,1,0.13,1994,Destruction Island SW,1000 m,2970.802
25.2,Macrocystis integrifolia,1,0.13,1994,Destruction Island SW,1000 m,1967.864
25.2,Macrocystis integrifolia,1,0.13,1994,Destruction Island SW,1000 m,7027.292
21.2,Macrocystis integrifolia,1,0.18,1994,Rock 305,1000 m,277.286
21.2,Macrocystis integrifolia,1,0.18,1994,Rock 305,1000 m,2560.074
21.2,Macrocystis integrifolia,1,0.18,1994,Rock 305,1000 m,3983.888
21.2,Macrocystis integrifolia,1,0.18,1994,Rock 305,1000 m,1968.213
21.2,Macrocystis integrifolia,1,0.18,1994,Rock 305,1000 m,15631.89
21.2,Macrocystis integrifolia,1,0.18,1994,Rock 305,1000 m,123685.913
21.1,Macrocystis integrifolia,1,0.19,1994,Cape Johnson,1000 m,26051.448
21.1,Macrocystis integrifolia,1,0.19,1994,Cape Johnson,1000 m,56721.553
21.1,Macrocystis integrifolia,1,0.19,1994,Cape Johnson,1000 m,14214.109
21.1,Macrocystis integrifolia,1,0.19,1994,Cape Johnson,1000 m,35932.147
19.1,Macrocystis integrifolia,1,0.39,1994,Cape Alava,1000 m,29078.641
19.1,Macrocystis integrifolia,1,0.39,1994,Cape Alava,1000 m,342763.509
18.1,Macrocystis integrifolia,1,0.06,1994,Point of the Arches,1000 m,3847.321
17.2,Macrocystis integrifolia,1,0.1,1994,Anderson Point,1000 m,38478.973
17.2,Macrocystis integrifolia,1,0.1,1994,Anderson Point,1000 m,2775.73
16.2,Macrocystis integrifolia,1,0.35,1994,Chibadehl Rocks,1000 m,20687.553
16.2,Macrocystis integrifolia,1,0.35,1994,Chibadehl Rocks,1000 m,136906.627
16.2,Macrocystis integrifolia,1,0.35,1994,Neah Bay,1000 m,441650.066
25.2,mixed,3,0.13,1994,Destruction Island SW,500 m,23850.793
25.2,mixed,3,0.13,1994,Destruction Island SW,1000 m,23850.793
16.2,mixed,3,0.35,1994,Chibadehl Rocks,1000 m,26009.863
19.1,Nereocystis luetkeana,2,0.39,1994,Cape Alava,500 m,72833.122
19.1,Nereocystis luetkeana,2,0.39,1994,Cape Alava,500 m,1075.829
19.1,Nereocystis luetkeana,2,0.39,1994,Cape Alava,500 m,12172.199
19.1,Nereocystis luetkeana,2,0.39,1994,Cape Alava,500 m,1533.275
19.1,Nereocystis luetkeana,2,0.39,1994,Cape Alava,500 m,31376.654
19.1,Nereocystis luetkeana,2,0.39,1994,Cape Alava,500 m,3631.403
19.1,Nereocystis luetkeana,2,0.39,1994,Cape Alava,500 m,2303.801
19.1,Nereocystis luetkeana,2,0.39,1994,Cape Alava,500 m,2975.568
19.1,Nereocystis luetkeana,2,0.39,1994,Cape Alava,500 m,8244.268
19.1,Nereocystis luetkeana,2,0.39,1994,Cape Alava,500 m,1533.359
19.1,Nereocystis luetkeana,2,0.39,1994,Cape Alava,500 m,15107.951
19.1,Nereocystis luetkeana,2,0.39,1994,Cape Alava,500 m,1075.824
19.1,Nereocystis luetkeana,2,0.39,1994,Cape Alava,500 m,1474.69
16.3,Nereocystis luetkeana,2,0.18,1994,Tatoosh Island,500 m,4987.413
16.3,Nereocystis luetkeana,2,0.18,1994,Tatoosh Island,500 m,4758.229
16.3,Nereocystis luetkeana,2,0.18,1994,Tatoosh Island,500 m,3446.25
16.3,Nereocystis luetkeana,2,0.18,1994,Tatoosh Island,500 m,792.524
16.3,Nereocystis luetkeana,2,0.18,1994,Tatoosh Island,500 m,70098.591
16.3,Nereocystis luetkeana,2,0.18,1994,Tatoosh Island,500 m,6950.08
16.2,Nereocystis luetkeana,2,0.35,1994,Chibadehl Rocks,500 m,187340.95
16.2,Nereocystis luetkeana,2,0.35,1994,Neah Bay,500 m,3413.64
16.2,Nereocystis luetkeana,2,0.35,1994,Neah Bay,500 m,99293.415
16.2,Nereocystis luetkeana,2,0.35,1994,Neah Bay,500 m,1275.445
21.1,Nereocystis luetkeana,2,0.19,1994,Cape Johnson,1000 m,7640.84
19.1,Nereocystis luetkeana,2,0.39,1994,Cape Alava,1000 m,6468.393
19.1,Nereocystis luetkeana,2,0.39,1994,Cape Alava,1000 m,72833.122
19.1,Nereocystis luetkeana,2,0.39,1994,Cape Alava,1000 m,1075.829
19.1,Nereocystis luetkeana,2,0.39,1994,Cape Alava,1000 m,12172.199
19.1,Nereocystis luetkeana,2,0.39,1994,Cape Alava,1000 m,1533.275
19.1,Nereocystis luetkeana,2,0.39,1994,Cape Alava,1000 m,49184.228
19.1,Nereocystis luetkeana,2,0.39,1994,Cape Alava,1000 m,2871.819
19.1,Nereocystis luetkeana,2,0.39,1994,Cape Alava,1000 m,4642.409
19.1,Nereocystis luetkeana,2,0.39,1994,Cape Alava,1000 m,2303.801
19.1,Nereocystis luetkeana,2,0.39,1994,Cape Alava,1000 m,3514.727
19.1,Nereocystis luetkeana,2,0.39,1994,Cape Alava,1000 m,4544.098
19.1,Nereocystis luetkeana,2,0.39,1994,Cape Alava,1000 m,1524.034
19.1,Nereocystis luetkeana,2,0.39,1994,Cape Alava,1000 m,1524.034
19.1,Nereocystis luetkeana,2,0.39,1994,Cape Alava,1000 m,21884.021
19.1,Nereocystis luetkeana,2,0.39,1994,Cape Alava,1000 m,1533.359
19.1,Nereocystis luetkeana,2,0.39,1994,Cape Alava,1000 m,19476.554
19.1,Nereocystis luetkeana,2,0.39,1994,Cape Alava,1000 m,15076.988
19.1,Nereocystis luetkeana,2,0.39,1994,Cape Alava,1000 m,8164.06
19.1,Nereocystis luetkeana,2,0.39,1994,Cape Alava,1000 m,1075.824
19.1,Nereocystis luetkeana,2,0.39,1994,Cape Alava,1000 m,1474.69
17.2,Nereocystis luetkeana,2,0.1,1994,Anderson Point,1000 m,2436.289
17.2,Nereocystis luetkeana,2,0.1,1994,Anderson Point,1000 m,1763.045
16.3,Nereocystis luetkeana,2,0.18,1994,Tatoosh Island,1000 m,8232.904
16.3,Nereocystis luetkeana,2,0.18,1994,Tatoosh Island,1000 m,4015.947
16.3,Nereocystis luetkeana,2,0.18,1994,Tatoosh Island,1000 m,4758.229
16.3,Nereocystis luetkeana,2,0.18,1994,Tatoosh Island,1000 m,3446.25
16.3,Nereocystis luetkeana,2,0.18,1994,Tatoosh Island,1000 m,17555.727
16.3,Nereocystis luetkeana,2,0.18,1994,Tatoosh Island,1000 m,70098.591
16.3,Nereocystis luetkeana,2,0.18,1994,Tatoosh Island,1000 m,9691.067
16.4,Nereocystis luetkeana,2,0.08,1994,Tatoosh Island,1000 m,142.918
16.4,Nereocystis luetkeana,2,0.08,1994,Tatoosh Island,1000 m,41.199
16.2,Nereocystis luetkeana,2,0.35,1994,Chibadehl Rocks,1000 m,409675.342
16.2,Nereocystis luetkeana,2,0.35,1994,Neah Bay,1000 m,927.937
16.2,Nereocystis luetkeana,2,0.35,1994,Neah Bay,1000 m,17089.517
16.2,Nereocystis luetkeana,2,0.35,1994,Neah Bay,1000 m,3413.64
16.2,Nereocystis luetkeana,2,0.35,1994,Neah Bay,1000 m,120149.065
16.2,Nereocystis luetkeana,2,0.35,1994,Neah Bay,1000 m,2221.278
16.2,Nereocystis luetkeana,2,0.35,1994,Neah Bay,1000 m,1524.519
16.2,Nereocystis luetkeana,2,0.35,1994,Neah Bay,1000 m,2595.622
16.2,Nereocystis luetkeana,2,0.35,1994,Neah Bay,1000 m,1492.289
16.2,Nereocystis luetkeana,2,0.35,1994,Neah Bay,1000 m,45099.401
25.2,Macrocystis integrifolia,1,0.22,1995,Destruction Island SW,500 m,927.347
25.2,Macrocystis integrifolia,1,0.22,1995,Destruction Island SW,500 m,540.336
25.2,Macrocystis integrifolia,1,0.22,1995,Destruction Island SW,500 m,546.502
25.2,Macrocystis integrifolia,1,0.22,1995,Destruction Island SW,500 m,877.091
25.2,Macrocystis integrifolia,1,0.22,1995,Destruction Island SW,500 m,546.504
25.2,Macrocystis integrifolia,1,0.22,1995,Destruction Island SW,500 m,1235.834
25.2,Macrocystis integrifolia,1,0.22,1995,Destruction Island SW,500 m,540.334
25.2,Macrocystis integrifolia,1,0.22,1995,Destruction Island SW,500 m,546.505
25.2,Macrocystis integrifolia,1,0.22,1995,Destruction Island SW,500 m,274.054
25.2,Macrocystis integrifolia,1,0.22,1995,Destruction Island SW,500 m,1306.118
25.2,Macrocystis integrifolia,1,0.22,1995,Destruction Island SW,500 m,6676.956
25.2,Macrocystis integrifolia,1,0.22,1995,Destruction Island SW,500 m,927.343
25.2,Macrocystis integrifolia,1,0.22,1995,Destruction Island SW,500 m,256.321
21.2,Macrocystis integrifolia,1,0.21,1995,Rock 305,500 m,145498.679
21.1,Macrocystis integrifolia,1,0.16,1995,Cape Johnson,500 m,9424.993
21.1,Macrocystis integrifolia,1,0.16,1995,Cape Johnson,500 m,3443
19.1,Macrocystis integrifolia,1,0.41,1995,Cape Alava,500 m,12935.892
19.1,Macrocystis integrifolia,1,0.41,1995,Cape Alava,500 m,27082.339
18.1,Macrocystis integrifolia,1,0.09,1995,Point of the Arches,500 m,877.491
18.1,Macrocystis integrifolia,1,0.09,1995,Point of the Arches,500 m,2638.801
18.1,Macrocystis integrifolia,1,0.09,1995,Point of the Arches,500 m,1075.942
18.1,Macrocystis integrifolia,1,0.09,1995,Point of the Arches,500 m,3353.516
18.1,Macrocystis integrifolia,1,0.09,1995,Point of the Arches,500 m,19480.788
16.2,Macrocystis integrifolia,1,0.32,1995,Chibadehl Rocks,500 m,53792.452
16.2,Macrocystis integrifolia,1,0.32,1995,Neah Bay,500 m,182053.486
25.2,Macrocystis integrifolia,1,0.22,1995,Destruction Island SW,1000 m,1785.788
25.2,Macrocystis integrifolia,1,0.22,1995,Destruction Island SW,1000 m,12302.734
25.2,Macrocystis integrifolia,1,0.22,1995,Destruction Island SW,1000 m,27606.147
25.2,Macrocystis integrifolia,1,0.22,1995,Destruction Island SW,1000 m,12548.989
25.2,Macrocystis integrifolia,1,0.22,1995,Destruction Island SW,1000 m,827.328
25.2,Macrocystis integrifolia,1,0.22,1995,Destruction Island SW,1000 m,3358.125
25.2,Macrocystis integrifolia,1,0.22,1995,Destruction Island SW,1000 m,27806.955
25.2,Macrocystis integrifolia,1,0.22,1995,Destruction Island SW,1000 m,546.504
25.2,Macrocystis integrifolia,1,0.22,1995,Destruction Island SW,1000 m,546.506
25.2,Macrocystis integrifolia,1,0.22,1995,Destruction Island SW,1000 m,540.337
25.2,Macrocystis integrifolia,1,0.22,1995,Destruction Island SW,1000 m,2323.546
25.2,Macrocystis integrifolia,1,0.22,1995,Destruction Island SW,1000 m,927.349
25.2,Macrocystis integrifolia,1,0.22,1995,Destruction Island SW,1000 m,927.347
25.2,Macrocystis integrifolia,1,0.22,1995,Destruction Island SW,1000 m,540.336
25.2,Macrocystis integrifolia,1,0.22,1995,Destruction Island SW,1000 m,546.502
25.2,Macrocystis integrifolia,1,0.22,1995,Destruction Island SW,1000 m,877.091
25.2,Macrocystis integrifolia,1,0.22,1995,Destruction Island SW,1000 m,546.504
25.2,Macrocystis integrifolia,1,0.22,1995,Destruction Island SW,1000 m,1235.834
25.2,Macrocystis integrifolia,1,0.22,1995,Destruction Island SW,1000 m,540.334
25.2,Macrocystis integrifolia,1,0.22,1995,Destruction Island SW,1000 m,546.505
25.2,Macrocystis integrifolia,1,0.22,1995,Destruction Island SW,1000 m,274.054
25.2,Macrocystis integrifolia,1,0.22,1995,Destruction Island SW,1000 m,1306.118
25.2,Macrocystis integrifolia,1,0.22,1995,Destruction Island SW,1000 m,6676.956
25.2,Macrocystis integrifolia,1,0.22,1995,Destruction Island SW,1000 m,927.343
25.2,Macrocystis integrifolia,1,0.22,1995,Destruction Island SW,1000 m,256.321
21.2,Macrocystis integrifolia,1,0.21,1995,Rock 305,1000 m,1051.93
21.2,Macrocystis integrifolia,1,0.21,1995,Rock 305,1000 m,151019.894
21.1,Macrocystis integrifolia,1,0.16,1995,Cape Johnson,1000 m,1075.653
21.1,Macrocystis integrifolia,1,0.16,1995,Cape Johnson,1000 m,14912.216
21.1,Macrocystis integrifolia,1,0.16,1995,Cape Johnson,1000 m,3443
21.1,Macrocystis integrifolia,1,0.16,1995,Cape Johnson,1000 m,28302.378
19.1,Macrocystis integrifolia,1,0.41,1995,Cape Alava,1000 m,384355.297
19.1,Macrocystis integrifolia,1,0.41,1995,Cape Alava,1000 m,27082.339
19.1,Macrocystis integrifolia,1,0.41,1995,Cape Alava,1000 m,2402.394
18.1,Macrocystis integrifolia,1,0.09,1995,Point of the Arches,1000 m,877.491
18.1,Macrocystis integrifolia,1,0.09,1995,Point of the Arches,1000 m,2638.801
18.1,Macrocystis integrifolia,1,0.09,1995,Point of the Arches,1000 m,546.76
18.1,Macrocystis integrifolia,1,0.09,1995,Point of the Arches,1000 m,1075.942
18.1,Macrocystis integrifolia,1,0.09,1995,Point of the Arches,1000 m,3353.516
18.1,Macrocystis integrifolia,1,0.09,1995,Point of the Arches,1000 m,19480.788
17.2,Macrocystis integrifolia,1,0.15,1995,Anderson Point,1000 m,193.899
17.2,Macrocystis integrifolia,1,0.15,1995,Anderson Point,1000 m,1076.074
17.2,Macrocystis integrifolia,1,0.15,1995,Anderson Point,1000 m,927.835
17.2,Macrocystis integrifolia,1,0.15,1995,Anderson Point,1000 m,546.824
17.2,Macrocystis integrifolia,1,0.15,1995,Anderson Point,1000 m,62889.697
16.2,Macrocystis integrifolia,1,0.32,1995,Chibadehl Rocks,1000 m,56646.748
16.2,Macrocystis integrifolia,1,0.32,1995,Chibadehl Rocks,1000 m,14883.731
16.2,Macrocystis integrifolia,1,0.32,1995,Neah Bay,1000 m,398829.469
16.2,Macrocystis integrifolia,1,0.32,1995,Neah Bay,1000 m,504.403
16.2,Macrocystis integrifolia,1,0.32,1995,Neah Bay,1000 m,32.676
16.2,Macrocystis integrifolia,1,0.32,1995,Neah Bay,1000 m,2063.321
16.2,Macrocystis integrifolia,1,0.32,1995,Neah Bay,1000 m,4195.412
16.2,Macrocystis integrifolia,1,0.32,1995,Neah Bay,1000 m,948.897
16.2,Macrocystis integrifolia,1,0.32,1995,Neah Bay,1000 m,540.647
25.2,mixed,3,0.22,1995,Destruction Island SW,500 m,26807.629
16.2,mixed,3,0.32,1995,Chibadehl Rocks,500 m,105080.859
16.2,mixed,3,0.32,1995,Chibadehl Rocks,500 m,5017.755
25.2,mixed,3,0.22,1995,Destruction Island SW,1000 m,26807.629
16.2,mixed,3,0.32,1995,Chibadehl Rocks,1000 m,105080.859
16.2,mixed,3,0.32,1995,Chibadehl Rocks,1000 m,10937.627
16.2,mixed,3,0.32,1995,Chibadehl Rocks,1000 m,86605.112
19.1,Nereocystis luetkeana,2,0.41,1995,Cape Alava,500 m,300.597
19.1,Nereocystis luetkeana,2,0.41,1995,Cape Alava,500 m,1417.833
19.1,Nereocystis luetkeana,2,0.41,1995,Cape Alava,500 m,540.455
19.1,Nereocystis luetkeana,2,0.41,1995,Cape Alava,500 m,927.634
19.1,Nereocystis luetkeana,2,0.41,1995,Cape Alava,500 m,546.721
19.1,Nereocystis luetkeana,2,0.41,1995,Cape Alava,500 m,1075.752
19.1,Nereocystis luetkeana,2,0.41,1995,Cape Alava,500 m,4368.117
19.1,Nereocystis luetkeana,2,0.41,1995,Cape Alava,500 m,1075.805
19.1,Nereocystis luetkeana,2,0.41,1995,Cape Alava,500 m,948.606
19.1,Nereocystis luetkeana,2,0.41,1995,Cape Alava,500 m,77444.382
19.1,Nereocystis luetkeana,2,0.41,1995,Cape Alava,500 m,546.706
19.1,Nereocystis luetkeana,2,0.41,1995,Cape Alava,500 m,9875.334
19.1,Nereocystis luetkeana,2,0.41,1995,Cape Alava,500 m,3817.774
19.1,Nereocystis luetkeana,2,0.41,1995,Cape Alava,500 m,2.222
19.1,Nereocystis luetkeana,2,0.41,1995,Cape Alava,500 m,11084.292
19.1,Nereocystis luetkeana,2,0.41,1995,Cape Alava,500 m,2402.376
19.1,Nereocystis luetkeana,2,0.41,1995,Cape Alava,500 m,12486.684
19.1,Nereocystis luetkeana,2,0.41,1995,Cape Alava,500 m,24.161
18.1,Nereocystis luetkeana,2,0.09,1995,Point of the Arches,500 m,948.689
18.1,Nereocystis luetkeana,2,0.09,1995,Point of the Arches,500 m,2226.498
18.1,Nereocystis luetkeana,2,0.09,1995,Point of the Arches,500 m,2824.42
18.1,Nereocystis luetkeana,2,0.09,1995,Point of the Arches,500 m,546.758
18.1,Nereocystis luetkeana,2,0.09,1995,Point of the Arches,500 m,1295.833
16.3,Nereocystis luetkeana,2,0.19,1995,Tatoosh Island,500 m,9049.406
16.3,Nereocystis luetkeana,2,0.19,1995,Tatoosh Island,500 m,4979.878
16.3,Nereocystis luetkeana,2,0.19,1995,Tatoosh Island,500 m,14342.582
16.3,Nereocystis luetkeana,2,0.19,1995,Tatoosh Island,500 m,94321.867
16.2,Nereocystis luetkeana,2,0.32,1995,Chibadehl Rocks,500 m,36966.186
16.2,Nereocystis luetkeana,2,0.32,1995,Chibadehl Rocks,500 m,59999.649
16.2,Nereocystis luetkeana,2,0.32,1995,Neah Bay,500 m,141682.201
22.2,Nereocystis luetkeana,2,0.23,1995,Teahwhit Head,1000 m,2821.603
22.2,Nereocystis luetkeana,2,0.23,1995,Teahwhit Head,1000 m,877.203
21.1,Nereocystis luetkeana,2,0.16,1995,Cape Johnson,1000 m,10612.671
19.1,Nereocystis luetkeana,2,0.41,1995,Cape Alava,1000 m,4103.983
19.1,Nereocystis luetkeana,2,0.41,1995,Cape Alava,1000 m,1417.833
19.1,Nereocystis luetkeana,2,0.41,1995,Cape Alava,1000 m,540.455
19.1,Nereocystis luetkeana,2,0.41,1995,Cape Alava,1000 m,927.634
19.1,Nereocystis luetkeana,2,0.41,1995,Cape Alava,1000 m,927.639
19.1,Nereocystis luetkeana,2,0.41,1995,Cape Alava,1000 m,546.721
19.1,Nereocystis luetkeana,2,0.41,1995,Cape Alava,1000 m,6986.076
19.1,Nereocystis luetkeana,2,0.41,1995,Cape Alava,1000 m,1766.701
19.1,Nereocystis luetkeana,2,0.41,1995,Cape Alava,1000 m,1075.752
19.1,Nereocystis luetkeana,2,0.41,1995,Cape Alava,1000 m,4368.117
19.1,Nereocystis luetkeana,2,0.41,1995,Cape Alava,1000 m,1075.805
19.1,Nereocystis luetkeana,2,0.41,1995,Cape Alava,1000 m,948.606
19.1,Nereocystis luetkeana,2,0.41,1995,Cape Alava,1000 m,77444.382
19.1,Nereocystis luetkeana,2,0.41,1995,Cape Alava,1000 m,546.706
19.1,Nereocystis luetkeana,2,0.41,1995,Cape Alava,1000 m,9875.334
19.1,Nereocystis luetkeana,2,0.41,1995,Cape Alava,1000 m,3817.774
19.1,Nereocystis luetkeana,2,0.41,1995,Cape Alava,1000 m,1075.805
19.1,Nereocystis luetkeana,2,0.41,1995,Cape Alava,1000 m,11084.292
19.1,Nereocystis luetkeana,2,0.41,1995,Cape Alava,1000 m,2402.376
19.1,Nereocystis luetkeana,2,0.41,1995,Cape Alava,1000 m,12486.684
19.1,Nereocystis luetkeana,2,0.41,1995,Cape Alava,1000 m,3977.893
19.1,Nereocystis luetkeana,2,0.41,1995,Cape Alava,1000 m,948.601
19.1,Nereocystis luetkeana,2,0.41,1995,Cape Alava,1000 m,1075.796
19.1,Nereocystis luetkeana,2,0.41,1995,Cape Alava,1000 m,948.596
18.1,Nereocystis luetkeana,2,0.09,1995,Point of the Arches,1000 m,274.182
18.1,Nereocystis luetkeana,2,0.09,1995,Point of the Arches,1000 m,1946.453
18.1,Nereocystis luetkeana,2,0.09,1995,Point of the Arches,1000 m,274.182
18.1,Nereocystis luetkeana,2,0.09,1995,Point of the Arches,1000 m,1423.555
18.1,Nereocystis luetkeana,2,0.09,1995,Point of the Arches,1000 m,948.689
18.1,Nereocystis luetkeana,2,0.09,1995,Point of the Arches,1000 m,2226.498
18.1,Nereocystis luetkeana,2,0.09,1995,Point of the Arches,1000 m,2824.42
18.1,Nereocystis luetkeana,2,0.09,1995,Point of the Arches,1000 m,546.758
18.1,Nereocystis luetkeana,2,0.09,1995,Point of the Arches,1000 m,1295.833
17.2,Nereocystis luetkeana,2,0.15,1995,Anderson Point,1000 m,6743.477
17.2,Nereocystis luetkeana,2,0.15,1995,Anderson Point,1000 m,258.989
17.2,Nereocystis luetkeana,2,0.15,1995,Anderson Point,1000 m,12.178
17.3,Nereocystis luetkeana,2,0.06,1995,Anderson Point,1000 m,239.411
17.3,Nereocystis luetkeana,2,0.06,1995,Anderson Point,1000 m,38.244
17.3,Nereocystis luetkeana,2,0.06,1995,Anderson Point,1000 m,540.598
17.3,Nereocystis luetkeana,2,0.06,1995,Anderson Point,1000 m,1504.858
17.3,Nereocystis luetkeana,2,0.06,1995,Anderson Point,1000 m,1375.191
17.3,Nereocystis luetkeana,2,0.06,1995,Anderson Point,1000 m,9282.307
17.3,Nereocystis luetkeana,2,0.06,1995,Anderson Point,1000 m,2251.062
17.3,Nereocystis luetkeana,2,0.06,1995,Anderson Point,1000 m,546.826
17.3,Nereocystis luetkeana,2,0.06,1995,Anderson Point,1000 m,4547.494
17.3,Nereocystis luetkeana,2,0.06,1995,Anderson Point,1000 m,939.881
17.3,Nereocystis luetkeana,2,0.06,1995,Anderson Point,1000 m,10456.809
17.3,Nereocystis luetkeana,2,0.06,1995,Anderson Point,1000 m,546.817
17.3,Nereocystis luetkeana,2,0.06,1995,Anderson Point,1000 m,939.873
17.3,Nereocystis luetkeana,2,0.06,1995,Anderson Point,1000 m,1076.058
17.3,Nereocystis luetkeana,2,0.06,1995,Anderson Point,1000 m,28536.616
17.3,Nereocystis luetkeana,2,0.06,1995,Anderson Point,1000 m,26165.175
