entry order,YEAR,MONTH,DAY,SITE,OBSERVER,BUDDY,SIDE,ZONE,TRANSECT,SWATH WIDTH,HEADING,DEPTH (m),DEPTH (ft),SEGMENT,CLASSCODE,COUNT,METERS sampled,SIZE,cntrl_a,notes,DATA ENTTRY PROBLEMS
742,2016,8,11,Tatoosh Island,Greg Williams,Chris Harvey,1,5,5,2,,,15,10-20m,STRPUR,3,10,,,,
743,2016,8,11,Tatoosh Island,Greg Williams,Chris Harvey,1,5,5,2,,,15,10-20m,BALNUB,6,10,,,,
744,2016,8,11,Tatoosh Island,Greg Williams,Chris Harvey,1,5,5,2,,,15,10-20m,CRYSTE,1,10,,,,
745,2016,8,11,Tatoosh Island,Greg Williams,Chris Harvey,1,5,5,2,,,15,10-20m,CRAGIG,1,10,,,,
746,2016,8,11,Tatoosh Island,Greg Williams,Chris Harvey,1,5,5,2,,,15,10-20m,DIOASP,2,10,,,,
747,2016,8,11,Tatoosh Island,Greg Williams,Chris Harvey,1,5,5,2,,,15,20-30m,DERIMB,2,10,,,,
748,2016,8,11,Tatoosh Island,Greg Williams,Chris Harvey,1,5,5,2,,,15,20-30m,HENLEV,1,10,,,,
749,2016,8,11,Tatoosh Island,Greg Williams,Chris Harvey,1,5,5,2,,,15,20-30m,URTSPP,1,10,,,,
750,2016,8,11,Tatoosh Island,Greg Williams,Chris Harvey,1,5,5,2,,,15,20-30m,METGIG,1,10,,,,
751,2016,8,11,Tatoosh Island,Greg Williams,Chris Harvey,1,5,5,2,,,15,20-30m,STRDRO,32,10,,,,
752,2016,8,11,Tatoosh Island,Greg Williams,Chris Harvey,1,5,5,2,,,15,20-30m,STRPUR,6,10,,,,
753,2016,8,11,Tatoosh Island,Greg Williams,Chris Harvey,1,5,5,2,,,15,20-30m,MESFRA,1,10,,,,
754,2016,8,11,Tatoosh Island,Greg Williams,Chris Harvey,1,5,5,2,,,15,20-30m,BALNUB,2,10,,,,
755,2016,8,11,Tatoosh Island,Greg Williams,Chris Harvey,1,5,5,2,,,15,20-30m,DIOASP,1,10,,,,
756,2016,8,11,Tatoosh Island,Greg Williams,Chris Harvey,1,5,5,2,,,15,20-30m,CERFOL,1,10,,,,
757,2016,8,11,Tatoosh Island,Kinsey Frick,Steve Lonhart,1,5,1,2,,,15,0-10m,DERIMB,3,10,,,,
758,2016,8,11,Tatoosh Island,Kinsey Frick,Steve Lonhart,1,5,1,2,,,15,0-10m,HENLEV,2,10,,,,
759,2016,8,11,Tatoosh Island,Kinsey Frick,Steve Lonhart,1,5,1,2,,,15,0-10m,PISOCH,1,10,,,,
760,2016,8,11,Tatoosh Island,Kinsey Frick,Steve Lonhart,1,5,1,2,,,15,0-10m,STRDRO,1,10,,,,
761,2016,8,11,Tatoosh Island,Kinsey Frick,Steve Lonhart,1,5,1,2,,,15,0-10m,CRAGIG,1,10,,,,
762,2016,8,11,Tatoosh Island,Kinsey Frick,Steve Lonhart,1,5,1,2,,,15,0-10m,NUCLAM,3,10,,,,
763,2016,8,11,Tatoosh Island,Kinsey Frick,Steve Lonhart,1,5,1,2,,,15,10-20m,HENLEV,5,10,,,,
764,2016,8,11,Tatoosh Island,Kinsey Frick,Steve Lonhart,1,5,1,2,,,15,10-20m,CRAGIG,2,10,,,,
765,2016,8,11,Tatoosh Island,Kinsey Frick,Steve Lonhart,1,5,1,2,,,15,10-20m,NUCLAM,13,10,,,,
766,2016,8,11,Tatoosh Island,Kinsey Frick,Steve Lonhart,1,5,1,2,,,15,10-20m,PELNOB,1,10,,,,
767,2016,8,11,Tatoosh Island,Kinsey Frick,Steve Lonhart,1,5,1,2,,,15,20-30m,HENLEV,5,10,,,,
768,2016,8,11,Tatoosh Island,Kinsey Frick,Steve Lonhart,1,5,1,2,,,15,20-30m,PISOCH,1,10,,,,
769,2016,8,11,Tatoosh Island,Kinsey Frick,Steve Lonhart,1,5,1,2,,,15,20-30m,STRPUR,1,10,,,,
770,2016,8,11,Tatoosh Island,Kinsey Frick,Steve Lonhart,1,5,1,2,,,15,20-30m,CERFOL,1,10,,,,
771,2016,8,11,Tatoosh Island,Kinsey Frick,Steve Lonhart,1,5,1,2,,,15,20-30m,NUCLAM,20,10,,,,
772,2016,8,11,Tatoosh Island,Kinsey Frick,Steve Lonhart,1,5,1,2,,,15,20-30m,STYMON,1,10,,,,
773,2016,8,11,Tatoosh Island,Kinsey Frick,Steve Lonhart,1,5,2,2,,,16,0-10m,HENLEV,5,10,,,,
774,2016,8,11,Tatoosh Island,Kinsey Frick,Steve Lonhart,1,5,2,2,,,16,0-10m,ORTKOE,1,10,,,,
775,2016,8,11,Tatoosh Island,Kinsey Frick,Steve Lonhart,1,5,2,2,,,16,0-10m,PISOCH,1,10,,,,
776,2016,8,11,Tatoosh Island,Kinsey Frick,Steve Lonhart,1,5,2,2,,,16,0-10m,SOLSTI,1,10,,,,
777,2016,8,11,Tatoosh Island,Kinsey Frick,Steve Lonhart,1,5,2,2,,,16,0-10m,URTSPP,5,10,,,,
778,2016,8,11,Tatoosh Island,Kinsey Frick,Steve Lonhart,1,5,2,2,,,16,0-10m,ANTXAN,2,10,,,,
779,2016,8,11,Tatoosh Island,Kinsey Frick,Steve Lonhart,1,5,2,2,,,16,0-10m,EPIPRO,6,10,,,,
780,2016,8,11,Tatoosh Island,Kinsey Frick,Steve Lonhart,1,5,2,2,,,16,0-10m,STRPUR,1,10,,,,
781,2016,8,11,Tatoosh Island,Kinsey Frick,Steve Lonhart,1,5,2,2,,,16,0-10m,CRYSIT,1,10,,,,
782,2016,8,11,Tatoosh Island,Kinsey Frick,Steve Lonhart,1,5,2,2,,,16,10-20m,HENLEV,2,10,,,,
783,2016,8,11,Tatoosh Island,Kinsey Frick,Steve Lonhart,1,5,2,2,,,16,10-20m,STRPUR,1,10,,,,
784,2016,8,11,Tatoosh Island,Kinsey Frick,Steve Lonhart,1,5,2,2,,,16,10-20m,DIOASP,2,10,,,,
785,2016,8,11,Tatoosh Island,Kinsey Frick,Steve Lonhart,1,5,2,2,,,16,10-20m,CERFOL,1,10,,,,
786,2016,8,11,Tatoosh Island,Kinsey Frick,Steve Lonhart,1,5,2,2,,,16,10-20m,NUCLAM,3,10,,,,
787,2016,8,11,Tatoosh Island,Kinsey Frick,Steve Lonhart,1,5,2,2,,,16,20-30m,DERIMB,1,10,,,,
788,2016,8,11,Tatoosh Island,Kinsey Frick,Steve Lonhart,1,5,2,2,,,16,20-30m,HENLEV,7,10,,,,
789,2016,8,11,Tatoosh Island,Kinsey Frick,Steve Lonhart,1,5,2,2,,,16,20-30m,URTSPP,3,10,,,,
790,2016,8,11,Tatoosh Island,Kinsey Frick,Steve Lonhart,1,5,2,2,,,16,20-30m,ANTXAN,1,10,,,,
791,2016,8,11,Tatoosh Island,Kinsey Frick,Steve Lonhart,1,5,2,2,,,16,20-30m,EPIPRO,2,10,,,,
792,2016,8,11,Tatoosh Island,Kinsey Frick,Steve Lonhart,1,5,2,2,,,16,20-30m,STRDRO,3,10,,,,
793,2016,8,11,Tatoosh Island,Kinsey Frick,Steve Lonhart,1,5,2,2,,,16,20-30m,CRYSTE,1,10,,,,
794,2016,8,11,Tatoosh Island,Kinsey Frick,Steve Lonhart,1,5,2,2,,,16,20-30m,CERFOL,7,10,,,,
795,2016,8,11,Tatoosh Island,Kinsey Frick,Steve Lonhart,1,5,2,2,,,16,20-30m,NUCLAM,20,4,,,,
796,2016,8,11,Tatoosh Island,Kinsey Frick,Steve Lonhart,1,5,2,2,,,16,20-30m,STYMON,1,10,,,,
797,2016,8,11,Tatoosh Island,Kinsey Frick,Steve Lonhart,1,5,3,2,,,15,0-10m,DERIMB,2,10,,,,
798,2016,8,11,Tatoosh Island,Kinsey Frick,Steve Lonhart,1,5,3,2,,,15,0-10m,HENLEV,4,10,,,,
799,2016,8,11,Tatoosh Island,Kinsey Frick,Steve Lonhart,1,5,3,2,,,15,0-10m,URTSPP,3,10,,,,
800,2016,8,11,Tatoosh Island,Kinsey Frick,Steve Lonhart,1,5,3,2,,,15,0-10m,EPIPRO,7,10,,,,
801,2016,8,11,Tatoosh Island,Kinsey Frick,Steve Lonhart,1,5,3,2,,,15,0-10m,STRDRO,2,10,,,,
802,2016,8,11,Tatoosh Island,Kinsey Frick,Steve Lonhart,1,5,3,2,,,15,0-10m,STRPUR,3,10,,,,
803,2016,8,11,Tatoosh Island,Kinsey Frick,Steve Lonhart,1,5,3,2,,,15,0-10m,CUCMIN,5,10,,,,
804,2016,8,11,Tatoosh Island,Kinsey Frick,Steve Lonhart,1,5,3,2,,,15,0-10m,CRYSTE,1,10,,,,
805,2016,8,11,Tatoosh Island,Kinsey Frick,Steve Lonhart,1,5,3,2,,,15,0-10m,DIOASP,1,10,,,,
806,2016,8,11,Tatoosh Island,Kinsey Frick,Steve Lonhart,1,5,3,2,,,15,0-10m,PELNOB,2,10,,,,
807,2016,8,11,Tatoosh Island,Kinsey Frick,Steve Lonhart,1,5,3,2,,,15,10-20m,DERIMB,1,10,,,,
808,2016,8,11,Tatoosh Island,Kinsey Frick,Steve Lonhart,1,5,3,2,,,15,10-20m,HENLEV,4,10,,,,
809,2016,8,11,Tatoosh Island,Kinsey Frick,Steve Lonhart,1,5,3,2,,,15,10-20m,ORTKOE,2,10,,,,
810,2016,8,11,Tatoosh Island,Kinsey Frick,Steve Lonhart,1,5,3,2,,,15,10-20m,URTSPP,2,10,,,,
811,2016,8,11,Tatoosh Island,Kinsey Frick,Steve Lonhart,1,5,3,2,,,15,10-20m,STRDRO,10,10,,,,
812,2016,8,11,Tatoosh Island,Kinsey Frick,Steve Lonhart,1,5,3,2,,,15,10-20m,STRPUR,2,10,,,,
813,2016,8,11,Tatoosh Island,Kinsey Frick,Steve Lonhart,1,5,3,2,,,15,10-20m,CUCMIN,1,10,,,,
814,2016,8,11,Tatoosh Island,Kinsey Frick,Steve Lonhart,1,5,3,2,,,15,10-20m,CRYSTE,1,10,,,,
815,2016,8,11,Tatoosh Island,Kinsey Frick,Steve Lonhart,1,5,3,2,,,15,10-20m,ACMMIT,1,10,,,,
816,2016,8,11,Tatoosh Island,Kinsey Frick,Steve Lonhart,1,5,3,2,,,15,10-20m,CERFOL,1,10,,,,
817,2016,8,11,Tatoosh Island,Kinsey Frick,Steve Lonhart,1,5,3,2,,,15,10-20m,PELNOB,2,10,,,,
818,2016,8,11,Tatoosh Island,Kinsey Frick,Steve Lonhart,1,5,3,2,,,15,20-30m,DERIMB,3,10,,,,
819,2016,8,11,Tatoosh Island,Kinsey Frick,Steve Lonhart,1,5,3,2,,,15,20-30m,HENLEV,2,10,,,,
820,2016,8,11,Tatoosh Island,Kinsey Frick,Steve Lonhart,1,5,3,2,,,15,20-30m,URTSPP,5,10,,,,
821,2016,8,11,Tatoosh Island,Kinsey Frick,Steve Lonhart,1,5,3,2,,,15,20-30m,STRDRO,36,10,,,,
822,2016,8,11,Tatoosh Island,Kinsey Frick,Steve Lonhart,1,5,3,2,,,15,20-30m,STRPUR,25,10,,,,
823,2016,8,11,Tatoosh Island,Kinsey Frick,Steve Lonhart,1,5,3,2,,,15,20-30m,MESFRA,2,10,,,,
824,2016,8,11,Tatoosh Island,Kinsey Frick,Steve Lonhart,1,5,3,2,,,15,20-30m,CUCMIN,2,10,,,,
825,2016,8,11,Tatoosh Island,Kinsey Frick,Steve Lonhart,1,5,3,2,,,15,20-30m,EUPQUI,3,10,,,,
826,2016,8,11,Tatoosh Island,Kinsey Frick,Steve Lonhart,1,5,3,2,,,15,20-30m,CRAGIG,1,10,,,,
827,2016,8,11,Tatoosh Island,Kinsey Frick,Steve Lonhart,1,5,3,2,,,15,20-30m,DIOASP,1,10,,,,
828,2016,8,11,Tatoosh Island,Kinsey Frick,Steve Lonhart,1,5,3,2,,,15,20-30m,PELNOB,2,10,,,,
829,2016,8,11,Tatoosh Island,Kinsey Frick,Steve Lonhart,1,5,3,2,,,15,20-30m,DORODH,1,10,,,,
830,2016,8,11,Tatoosh Island,Kinsey Frick,Steve Lonhart,1,10,3,2,,,35,0-10m,DERIMB,3,10,,,,
831,2016,8,11,Tatoosh Island,Kinsey Frick,Steve Lonhart,1,10,3,2,,,35,0-10m,HENLEV,8,10,,,,
832,2016,8,11,Tatoosh Island,Kinsey Frick,Steve Lonhart,1,10,3,2,,,35,0-10m,ORTKOE,1,10,,,,
833,2016,8,11,Tatoosh Island,Kinsey Frick,Steve Lonhart,1,10,3,2,,,35,0-10m,SOLSTI,2,10,,,,
834,2016,8,11,Tatoosh Island,Kinsey Frick,Steve Lonhart,1,10,3,2,,,35,0-10m,URTSPP,2,10,,,,
835,2016,8,11,Tatoosh Island,Kinsey Frick,Steve Lonhart,1,10,3,2,,,35,0-10m,STRDRO,5,10,,,,
836,2016,8,11,Tatoosh Island,Kinsey Frick,Steve Lonhart,1,10,3,2,,,35,0-10m,STRPUR,2,10,,,,
837,2016,8,11,Tatoosh Island,Kinsey Frick,Steve Lonhart,1,10,3,2,,,35,0-10m,STYMON,1,10,,,,
838,2016,8,11,Tatoosh Island,Kinsey Frick,Steve Lonhart,1,10,3,2,,,35,0-10m,CRAARB,1,10,,,,
839,2016,8,11,Tatoosh Island,Kinsey Frick,Steve Lonhart,1,10,3,2,,,35,10-20m,DERIMB,1,10,,,,
840,2016,8,11,Tatoosh Island,Kinsey Frick,Steve Lonhart,1,10,3,2,,,35,10-20m,HENLEV,3,10,,,,
841,2016,8,11,Tatoosh Island,Kinsey Frick,Steve Lonhart,1,10,3,2,,,35,10-20m,URTSPP,1,10,,,,
842,2016,8,11,Tatoosh Island,Kinsey Frick,Steve Lonhart,1,10,3,2,,,35,10-20m,STRDRO,3,10,,,,
843,2016,8,11,Tatoosh Island,Kinsey Frick,Steve Lonhart,1,10,3,2,,,35,10-20m,STRPUR,16,10,,,,
844,2016,8,11,Tatoosh Island,Kinsey Frick,Steve Lonhart,1,10,3,2,,,35,10-20m,MESFRA,1,10,,,,
845,2016,8,11,Tatoosh Island,Kinsey Frick,Steve Lonhart,1,10,3,2,,,35,20-30m,DERIMB,2,10,,,,
846,2016,8,11,Tatoosh Island,Kinsey Frick,Steve Lonhart,1,10,3,2,,,35,20-30m,HENLEV,1,10,,,,
847,2016,8,11,Tatoosh Island,Kinsey Frick,Steve Lonhart,1,10,3,2,,,35,20-30m,STRDRO,8,10,,,,
848,2016,8,11,Tatoosh Island,Kinsey Frick,Steve Lonhart,1,10,3,2,,,35,20-30m,STRPUR,36,10,,,,
849,2016,8,11,Tatoosh Island,Kinsey Frick,Steve Lonhart,1,10,3,2,,,35,20-30m,MESFRA,6,10,,,,
850,2016,8,11,Tatoosh Island,Kinsey Frick,Steve Lonhart,1,10,3,2,,,35,20-30m,CRAGIG,1,10,,,,
851,2016,8,11,Tatoosh Island,Kinsey Frick,Steve Lonhart,1,10,3,2,,,35,20-30m,ACMMIT,1,10,,,,
852,2016,8,11,Tatoosh Island,Kinsey Frick,Steve Lonhart,1,10,3,2,,,35,20-30m,MYTCAL,3,10,,,,
853,2016,8,11,Tatoosh Island,Kinsey Frick,Steve Lonhart,1,10,3,2,,,35,20-30m,PELNOB,1,10,,,,
854,2016,8,11,Tatoosh Island,Kinsey Frick,Steve Lonhart,1,10,3,2,,,35,20-30m,ACAHUD,1,10,,,,
855,2016,8,11,Tatoosh Island,Kinsey Frick,Steve Lonhart,1,10,3,2,,,35,20-30m,CRAARB,1,10,,,,
856,2016,8,11,Tatoosh Island,Kinsey Frick,Steve Lonhart,1,10,4,2,,,33,0-10m,DERIMB,3,10,,,,
857,2016,8,11,Tatoosh Island,Kinsey Frick,Steve Lonhart,1,10,4,2,,,33,0-10m,HENLEV,2,10,,,,
858,2016,8,11,Tatoosh Island,Kinsey Frick,Steve Lonhart,1,10,4,2,,,33,0-10m,URTSPP,3,10,,,,
859,2016,8,11,Tatoosh Island,Kinsey Frick,Steve Lonhart,1,10,4,2,,,33,0-10m,STRDRO,6,10,,,,
860,2016,8,11,Tatoosh Island,Kinsey Frick,Steve Lonhart,1,10,4,2,,,33,0-10m,STRPUR,32,10,,,,
861,2016,8,11,Tatoosh Island,Kinsey Frick,Steve Lonhart,1,10,4,2,,,33,0-10m,MESFRA,6,10,,,,
862,2016,8,11,Tatoosh Island,Kinsey Frick,Steve Lonhart,1,10,4,2,,,33,0-10m,CUCMIN,3,10,,,,
863,2016,8,11,Tatoosh Island,Kinsey Frick,Steve Lonhart,1,10,4,2,,,33,0-10m,PELNOB,1,10,,,,
864,2016,8,11,Tatoosh Island,Kinsey Frick,Steve Lonhart,1,10,4,2,,,33,10-20m,DERIMB,2,10,,,,
865,2016,8,11,Tatoosh Island,Kinsey Frick,Steve Lonhart,1,10,4,2,,,33,10-20m,HENLEV,2,10,,,,
866,2016,8,11,Tatoosh Island,Kinsey Frick,Steve Lonhart,1,10,4,2,,,33,10-20m,PISOCH,1,10,,,,
867,2016,8,11,Tatoosh Island,Kinsey Frick,Steve Lonhart,1,10,4,2,,,33,10-20m,STRDRO,1,10,,,,
868,2016,8,11,Tatoosh Island,Kinsey Frick,Steve Lonhart,1,10,4,2,,,33,10-20m,STRPUR,15,10,,,,
869,2016,8,11,Tatoosh Island,Kinsey Frick,Steve Lonhart,1,10,4,2,,,33,10-20m,MESFRA,2,10,,,,
870,2016,8,11,Tatoosh Island,Kinsey Frick,Steve Lonhart,1,10,4,2,,,33,10-20m,CRAGIG,2,10,,,,
871,2016,8,11,Tatoosh Island,Kinsey Frick,Steve Lonhart,1,10,4,2,,,33,10-20m,CERFOL,1,10,,,,
872,2016,8,11,Tatoosh Island,Kinsey Frick,Steve Lonhart,1,10,4,2,,,33,20-30m,NOT_DONE,,0,,,,
873,2016,8,12,Neah Bay,Kinsey Frick,Steve Lonhart,1,5,1,2,,,18,0-10m,HENLEV,1,10,,,,
874,2016,8,12,Neah Bay,Kinsey Frick,Steve Lonhart,1,5,1,2,,,18,0-10m,DIOASP,2,10,,,,
875,2016,8,12,Neah Bay,Kinsey Frick,Steve Lonhart,1,5,1,2,,,18,0-10m,ACMMIT,1,10,,,,
876,2016,8,12,Neah Bay,Kinsey Frick,Steve Lonhart,1,5,1,2,,,18,0-10m,STYMON,1,10,,,,
877,2016,8,12,Neah Bay,Kinsey Frick,Steve Lonhart,1,5,1,2,,,18,10-20m,DERIMB,1,10,,,,
878,2016,8,12,Neah Bay,Kinsey Frick,Steve Lonhart,1,5,1,2,,,18,10-20m,HENLEV,2,10,,,,
879,2016,8,12,Neah Bay,Kinsey Frick,Steve Lonhart,1,5,1,2,,,18,10-20m,EUPQUI,1,10,,,,
880,2016,8,12,Neah Bay,Kinsey Frick,Steve Lonhart,1,5,1,2,,,18,10-20m,DIOASP,1,10,,,,
881,2016,8,12,Neah Bay,Kinsey Frick,Steve Lonhart,1,5,1,2,,,18,10-20m,CERFOL,1,10,,,,
882,2016,8,12,Neah Bay,Kinsey Frick,Steve Lonhart,1,5,1,2,,,18,20-30m,HENLEV,1,10,,,,
883,2016,8,12,Neah Bay,Kinsey Frick,Steve Lonhart,1,5,1,2,,,18,20-30m,ORTKOE,2,10,,,,
884,2016,8,12,Neah Bay,Kinsey Frick,Steve Lonhart,1,5,1,2,,,18,20-30m,EUPQUI,2,10,,,,
885,2016,8,12,Neah Bay,Kinsey Frick,Steve Lonhart,1,5,1,2,,,18,20-30m,SCYDEC,1,10,,,,
886,2016,8,12,Neah Bay,Kinsey Frick,Steve Lonhart,1,5,1,2,,,18,20-30m,DIOASP,2,10,,,,
887,2016,8,12,Neah Bay,Kinsey Frick,Steve Lonhart,1,5,1,2,,,18,20-30m,ACMMIT,1,10,,,,
888,2016,8,12,Neah Bay,Kinsey Frick,Steve Lonhart,1,5,1,2,,,18,20-30m,CERFOL,1,10,,,,
889,2016,8,12,Neah Bay,Kinsey Frick,Steve Lonhart,1,5,1,2,,,18,20-30m,STYMON,2,10,,,,
890,2016,8,12,Neah Bay,Kinsey Frick,Steve Lonhart,1,5,2,2,,,18,0-10m,HENLEV,1,10,,,,
891,2016,8,12,Neah Bay,Kinsey Frick,Steve Lonhart,1,5,2,2,,,18,0-10m,EUPQUI,2,10,,,,
892,2016,8,12,Neah Bay,Kinsey Frick,Steve Lonhart,1,5,2,2,,,18,0-10m,PUGPRO,1,10,,,,
893,2016,8,12,Neah Bay,Kinsey Frick,Steve Lonhart,1,5,2,2,,,18,0-10m,SCYDEC,1,10,,,,
894,2016,8,12,Neah Bay,Kinsey Frick,Steve Lonhart,1,5,2,2,,,18,0-10m,CRAGIG,1,10,,,,
895,2016,8,12,Neah Bay,Kinsey Frick,Steve Lonhart,1,5,2,2,,,18,0-10m,DIOASP,4,10,,,,
896,2016,8,12,Neah Bay,Kinsey Frick,Steve Lonhart,1,5,2,2,,,18,0-10m,LIRDIR,2,10,,,,
897,2016,8,12,Neah Bay,Kinsey Frick,Steve Lonhart,1,5,2,2,,,18,0-10m,PELNOB,7,10,,,,
898,2016,8,12,Neah Bay,Kinsey Frick,Steve Lonhart,1,5,2,2,,,18,0-10m,DORODH,1,10,,,,
899,2016,8,12,Neah Bay,Kinsey Frick,Steve Lonhart,1,5,2,2,,,18,0-10m,ACAHUD,1,10,,,,
900,2016,8,12,Neah Bay,Kinsey Frick,Steve Lonhart,1,5,2,2,,,18,0-10m,JANFUS,1,10,,,,
901,2016,8,12,Neah Bay,Kinsey Frick,Steve Lonhart,1,5,2,2,,,18,10-20m,HENLEV,2,10,,,,
902,2016,8,12,Neah Bay,Kinsey Frick,Steve Lonhart,1,5,2,2,,,18,10-20m,ORTKOE,1,10,,,,
903,2016,8,12,Neah Bay,Kinsey Frick,Steve Lonhart,1,5,2,2,,,18,10-20m,EPIPRO,1,10,,,,
904,2016,8,12,Neah Bay,Kinsey Frick,Steve Lonhart,1,5,2,2,,,18,10-20m,EUPQUI,3,10,,,,
905,2016,8,12,Neah Bay,Kinsey Frick,Steve Lonhart,1,5,2,2,,,18,10-20m,CERFOL,2,10,,,,
906,2016,8,12,Neah Bay,Kinsey Frick,Steve Lonhart,1,5,2,2,,,18,10-20m,PELNOB,2,10,,,,
907,2016,8,12,Neah Bay,Kinsey Frick,Steve Lonhart,1,5,2,2,,,18,20-30m,NOT_DONE,,0,,,,
908,2016,8,12,Neah Bay,Kinsey Frick,Steve Lonhart,2,10,4,2,,,29,0-10m,HENLEV,2,10,,,,
909,2016,8,12,Neah Bay,Kinsey Frick,Steve Lonhart,2,10,4,2,,,29,0-10m,EPIPRO,4,10,,,,
910,2016,8,12,Neah Bay,Kinsey Frick,Steve Lonhart,2,10,4,2,,,29,0-10m,CRAGIG,1,10,,,,
911,2016,8,12,Neah Bay,Kinsey Frick,Steve Lonhart,2,10,4,2,,,29,10-20m,HENLEV,3,10,,,,
912,2016,8,12,Neah Bay,Kinsey Frick,Steve Lonhart,2,10,4,2,,,29,10-20m,ORTKOE,1,10,,,,
913,2016,8,12,Neah Bay,Kinsey Frick,Steve Lonhart,2,10,4,2,,,29,10-20m,EPIPRO,19,10,,,,
914,2016,8,12,Neah Bay,Kinsey Frick,Steve Lonhart,2,10,4,2,,,29,10-20m,MESFRA,7,10,,,,
915,2016,8,12,Neah Bay,Kinsey Frick,Steve Lonhart,2,10,4,2,,,29,10-20m,CUCMIN,3,10,,,,
916,2016,8,12,Neah Bay,Kinsey Frick,Steve Lonhart,2,10,4,2,,,29,10-20m,STYMON,1,10,,,,
917,2016,8,12,Neah Bay,Kinsey Frick,Steve Lonhart,2,10,4,2,,,29,10-20m,TRICAT,1,10,,,,
918,2016,8,12,Neah Bay,Kinsey Frick,Steve Lonhart,2,10,4,2,,,29,20-30m,HENLEV,1,10,,,,
919,2016,8,12,Neah Bay,Kinsey Frick,Steve Lonhart,2,10,4,2,,,29,20-30m,EPIPRO,1,10,,,,
920,2016,8,12,Neah Bay,Kinsey Frick,Steve Lonhart,2,10,4,2,,,29,20-30m,STRDRO,1,10,,,,
921,2016,8,12,Neah Bay,Kinsey Frick,Steve Lonhart,2,10,4,2,,,29,20-30m,MESFRA,1,10,,,,
922,2016,8,12,Neah Bay,Kinsey Frick,Steve Lonhart,2,10,4,2,,,29,20-30m,CUCMIN,2,10,,,,
923,2016,8,12,Neah Bay,Kinsey Frick,Steve Lonhart,2,10,4,2,,,29,20-30m,EUPQUI,4,10,,,,
924,2016,8,12,Neah Bay,Kinsey Frick,Steve Lonhart,2,10,4,2,,,29,20-30m,CRAGIG,1,10,,,,
925,2016,8,12,Neah Bay,Kinsey Frick,Steve Lonhart,2,10,4,2,,,29,20-30m,DIOASP,1,10,,,,
926,2016,8,12,Neah Bay,Kinsey Frick,Steve Lonhart,2,10,5,2,,,27,0-10m,PISBRE,1,10,,,,
927,2016,8,12,Neah Bay,Kinsey Frick,Steve Lonhart,2,10,5,2,,,27,0-10m,URTLOF,4,10,,,,
928,2016,8,12,Neah Bay,Kinsey Frick,Steve Lonhart,2,10,5,2,,,27,0-10m,ANTXAN,1,10,,,,
929,2016,8,12,Neah Bay,Kinsey Frick,Steve Lonhart,2,10,5,2,,,27,0-10m,EPIPRO,1,10,,,,
930,2016,8,12,Neah Bay,Kinsey Frick,Steve Lonhart,2,10,5,2,,,27,0-10m,EUPQUI,1,10,,,,
931,2016,8,12,Neah Bay,Kinsey Frick,Steve Lonhart,2,10,5,2,,,27,0-10m,DIOASP,1,10,,,,
932,2016,8,12,Neah Bay,Kinsey Frick,Steve Lonhart,2,10,5,2,,,27,10-20m,HENLEV,2,10,,,,
933,2016,8,12,Neah Bay,Kinsey Frick,Steve Lonhart,2,10,5,2,,,27,10-20m,URTLOF,1,10,,,,
934,2016,8,12,Neah Bay,Kinsey Frick,Steve Lonhart,2,10,5,2,,,27,10-20m,METGIG,1,10,,,,
935,2016,8,12,Neah Bay,Kinsey Frick,Steve Lonhart,2,10,5,2,,,27,10-20m,EPIPRO,1,10,,,,
936,2016,8,12,Neah Bay,Kinsey Frick,Steve Lonhart,2,10,5,2,,,27,10-20m,MESFRA,1,10,,,,
937,2016,8,12,Neah Bay,Kinsey Frick,Steve Lonhart,2,10,5,2,,,27,10-20m,CUCMIN,4,10,,,,
938,2016,8,12,Neah Bay,Kinsey Frick,Steve Lonhart,2,10,5,2,,,27,10-20m,EUPQUI,8,10,,,,
939,2016,8,12,Neah Bay,Kinsey Frick,Steve Lonhart,2,10,5,2,,,27,10-20m,LOPMAN,1,10,,,,
940,2016,8,12,Neah Bay,Kinsey Frick,Steve Lonhart,2,10,5,2,,,27,10-20m,CRAGIG,1,10,,,,
941,2016,8,12,Neah Bay,Kinsey Frick,Steve Lonhart,2,10,5,2,,,27,20-30m,HENLEV,3,10,,,,
942,2016,8,12,Neah Bay,Kinsey Frick,Steve Lonhart,2,10,5,2,,,27,20-30m,ORTKOE,1,10,,,,
943,2016,8,12,Neah Bay,Kinsey Frick,Steve Lonhart,2,10,5,2,,,27,20-30m,URTLOF,1,10,,,,
944,2016,8,12,Neah Bay,Kinsey Frick,Steve Lonhart,2,10,5,2,,,27,20-30m,URTPIS,1,10,,,,
945,2016,8,12,Neah Bay,Kinsey Frick,Steve Lonhart,2,10,5,2,,,27,20-30m,MESFRA,1,10,,,,
946,2016,8,12,Neah Bay,Kinsey Frick,Steve Lonhart,2,10,5,2,,,27,20-30m,CUCMIN,12,10,,,,
947,2016,8,12,Neah Bay,Kinsey Frick,Steve Lonhart,2,10,5,2,,,27,20-30m,EUPQUI,9,10,,,,
948,2016,8,12,Neah Bay,Kinsey Frick,Steve Lonhart,2,10,5,2,,,27,20-30m,CRYSTE,1,10,,,,
949,2016,8,12,Neah Bay,Kinsey Frick,Steve Lonhart,2,10,5,2,,,27,20-30m,DIOASP,1,10,,,,
