"year","date","site","degreesC"
"2018",2018-08-16,"Cape Johnson",12.48
"2018",2018-08-16,"Destruction Island",13.08
"2018",2018-08-17,"Tatoosh Island-Neah Bay",11.3
"2018",2018-08-17,"Cape Alava",11.94
"2018",2018-08-17,"Cape Johnson",12.3
"2018",2018-08-17,"Destruction Island",12.82
"2018",2018-08-18,"Tatoosh Island-Neah Bay",11.46
"2018",2018-08-18,"Cape Alava",12.06
"2018",2018-08-18,"Cape Johnson",12.56
"2018",2018-08-18,"Destruction Island",13.19
"2018",2018-08-19,"Tatoosh Island-Neah Bay",11.7
"2018",2018-08-19,"Cape Alava",12.33
"2018",2018-08-19,"Cape Johnson",12.99
"2018",2018-08-19,"Destruction Island",13.62
"2018",2018-08-20,"Tatoosh Island-Neah Bay",11.88
"2018",2018-08-20,"Cape Alava",12.55
"2018",2018-08-20,"Cape Johnson",13.26
"2018",2018-08-20,"Destruction Island",13.9
"2018",2018-08-21,"Tatoosh Island-Neah Bay",12.28
"2018",2018-08-21,"Cape Alava",12.8
"2018",2018-08-21,"Cape Johnson",13.38
"2018",2018-08-21,"Destruction Island",13.91
"2018",2018-08-22,"Tatoosh Island-Neah Bay",12.13
"2018",2018-08-22,"Cape Alava",12.56
"2018",2018-08-22,"Cape Johnson",13.14
"2018",2018-08-22,"Destruction Island",13.73
"2018",2018-08-23,"Tatoosh Island-Neah Bay",11.75
"2018",2018-08-23,"Cape Alava",12.12
"2018",2018-08-23,"Cape Johnson",12.67
"2018",2018-08-23,"Destruction Island",13.35
"2018",2018-08-24,"Tatoosh Island-Neah Bay",11.67
"2018",2018-08-24,"Cape Alava",11.93
"2018",2018-08-24,"Cape Johnson",12.3
"2018",2018-08-24,"Destruction Island",13
"2018",2018-08-25,"Tatoosh Island-Neah Bay",11.56
"2018",2018-08-25,"Cape Alava",11.94
"2018",2018-08-25,"Cape Johnson",12.25
"2018",2018-08-25,"Destruction Island",12.97
"2018",2018-08-26,"Tatoosh Island-Neah Bay",12.27
"2018",2018-08-26,"Cape Alava",12.59
"2018",2018-08-26,"Cape Johnson",12.99
"2018",2018-08-26,"Destruction Island",13.55
"2018",2018-08-27,"Tatoosh Island-Neah Bay",12.79
"2018",2018-08-27,"Cape Alava",13.12
"2018",2018-08-27,"Cape Johnson",13.28
"2018",2018-08-27,"Destruction Island",13.71
"2018",2018-08-28,"Tatoosh Island-Neah Bay",12.86
"2018",2018-08-28,"Cape Alava",13.09
"2018",2018-08-28,"Cape Johnson",13.38
"2018",2018-08-28,"Destruction Island",13.91
"2018",2018-08-29,"Tatoosh Island-Neah Bay",12.46
"2018",2018-08-29,"Cape Alava",12.58
"2018",2018-08-29,"Cape Johnson",13.15
"2018",2018-08-29,"Destruction Island",13.7
"2018",2018-08-30,"Tatoosh Island-Neah Bay",12
"2018",2018-08-30,"Cape Alava",12.25
"2018",2018-08-30,"Cape Johnson",12.95
"2018",2018-08-30,"Destruction Island",13.52
"2018",2018-08-31,"Tatoosh Island-Neah Bay",12.37
"2018",2018-08-31,"Cape Alava",12.7
"2018",2018-08-31,"Cape Johnson",13.14
"2018",2018-08-31,"Destruction Island",13.67
"2018",2018-09-01,"Tatoosh Island-Neah Bay",12.74
"2018",2018-09-01,"Cape Alava",13.35
"2018",2018-09-01,"Cape Johnson",13.61
"2018",2018-09-01,"Destruction Island",14.07
"2018",2018-09-02,"Tatoosh Island-Neah Bay",12.74
"2018",2018-09-02,"Cape Alava",13.29
"2018",2018-09-02,"Cape Johnson",13.5
"2018",2018-09-02,"Destruction Island",13.94
"2018",2018-09-03,"Tatoosh Island-Neah Bay",12.34
"2018",2018-09-03,"Cape Alava",12.75
"2018",2018-09-03,"Cape Johnson",13.14
"2018",2018-09-03,"Destruction Island",13.74
"2018",2018-09-04,"Tatoosh Island-Neah Bay",12.34
"2018",2018-09-04,"Cape Alava",12.61
"2018",2018-09-04,"Cape Johnson",12.76
"2018",2018-09-04,"Destruction Island",13.18
"2018",2018-09-05,"Tatoosh Island-Neah Bay",12.63
"2018",2018-09-05,"Cape Alava",13
"2018",2018-09-05,"Cape Johnson",12.99
"2018",2018-09-05,"Destruction Island",13.34
"2018",2018-09-06,"Tatoosh Island-Neah Bay",12.56
"2018",2018-09-06,"Cape Alava",12.96
"2018",2018-09-06,"Cape Johnson",12.93
"2018",2018-09-06,"Destruction Island",13.12
"2018",2018-09-07,"Tatoosh Island-Neah Bay",12
"2018",2018-09-07,"Cape Alava",12.45
"2018",2018-09-07,"Cape Johnson",12.35
"2018",2018-09-07,"Destruction Island",12.57
"2018",2018-09-08,"Tatoosh Island-Neah Bay",11.58
"2018",2018-09-08,"Cape Alava",12.08
"2018",2018-09-08,"Cape Johnson",12.23
"2018",2018-09-08,"Destruction Island",12.41
"2018",2018-09-09,"Tatoosh Island-Neah Bay",11.32
"2018",2018-09-09,"Cape Alava",11.8
"2018",2018-09-09,"Cape Johnson",12.03
"2018",2018-09-09,"Destruction Island",12.32
"2018",2018-09-10,"Tatoosh Island-Neah Bay",11.27
"2018",2018-09-10,"Cape Alava",11.91
"2018",2018-09-10,"Cape Johnson",12.32
"2018",2018-09-10,"Destruction Island",12.68
"2018",2018-09-11,"Tatoosh Island-Neah Bay",11.46
"2018",2018-09-11,"Cape Alava",12.53
"2018",2018-09-11,"Cape Johnson",12.71
"2018",2018-09-11,"Destruction Island",12.86
"2018",2018-09-12,"Tatoosh Island-Neah Bay",11.86
"2018",2018-09-12,"Cape Alava",13.05
"2018",2018-09-12,"Cape Johnson",12.97
"2018",2018-09-12,"Destruction Island",12.96
"2018",2018-09-13,"Tatoosh Island-Neah Bay",11.92
"2018",2018-09-13,"Cape Alava",13.14
"2018",2018-09-13,"Cape Johnson",13.05
"2018",2018-09-13,"Destruction Island",13.15
"2018",2018-09-14,"Tatoosh Island-Neah Bay",11.72
"2018",2018-09-14,"Cape Alava",12.95
"2018",2018-09-14,"Cape Johnson",12.85
"2018",2018-09-14,"Destruction Island",13.14
"2018",2018-09-15,"Tatoosh Island-Neah Bay",11.55
"2018",2018-09-15,"Cape Alava",12.74
"2018",2018-09-15,"Cape Johnson",12.61
"2018",2018-09-15,"Destruction Island",12.96
"2018",2018-09-16,"Tatoosh Island-Neah Bay",12.18
"2018",2018-09-16,"Cape Alava",13.2
"2018",2018-09-16,"Cape Johnson",13.28
"2018",2018-09-16,"Destruction Island",13.7
"2018",2018-09-17,"Tatoosh Island-Neah Bay",12.56
"2018",2018-09-17,"Cape Alava",13.53
"2018",2018-09-17,"Cape Johnson",13.58
"2018",2018-09-17,"Destruction Island",14.06
"2018",2018-09-18,"Tatoosh Island-Neah Bay",12.47
"2018",2018-09-18,"Cape Alava",13.43
"2018",2018-09-18,"Cape Johnson",13.56
"2018",2018-09-18,"Destruction Island",14.13
"2018",2018-09-19,"Tatoosh Island-Neah Bay",12.31
"2018",2018-09-19,"Cape Alava",13.21
"2018",2018-09-19,"Cape Johnson",13.41
"2018",2018-09-19,"Destruction Island",14.1
"2018",2018-09-20,"Tatoosh Island-Neah Bay",11.84
"2018",2018-09-20,"Cape Alava",12.48
"2018",2018-09-20,"Cape Johnson",12.77
"2018",2018-09-20,"Destruction Island",13.61
"2018",2018-09-21,"Tatoosh Island-Neah Bay",11.89
"2018",2018-09-21,"Cape Alava",12.42
"2018",2018-09-21,"Cape Johnson",12.79
"2018",2018-09-21,"Destruction Island",13.71
"2018",2018-09-22,"Tatoosh Island-Neah Bay",12.78
"2018",2018-09-22,"Cape Alava",13.02
"2018",2018-09-22,"Cape Johnson",13.46
"2018",2018-09-22,"Destruction Island",14.06
"2018",2018-09-23,"Tatoosh Island-Neah Bay",12.69
"2018",2018-09-23,"Cape Alava",13.03
"2018",2018-09-23,"Cape Johnson",13.36
"2018",2018-09-23,"Destruction Island",14.24
"2018",2018-09-24,"Tatoosh Island-Neah Bay",12.44
"2018",2018-09-24,"Cape Alava",13.06
"2018",2018-09-24,"Cape Johnson",13.34
"2018",2018-09-24,"Destruction Island",14.26
"2018",2018-09-25,"Tatoosh Island-Neah Bay",12.65
"2018",2018-09-25,"Cape Alava",13.38
"2018",2018-09-25,"Cape Johnson",13.81
"2018",2018-09-25,"Destruction Island",14.66
"2018",2018-09-26,"Tatoosh Island-Neah Bay",12.58
"2018",2018-09-26,"Cape Alava",13.51
"2018",2018-09-26,"Cape Johnson",14.02
"2018",2018-09-26,"Destruction Island",14.84
"2018",2018-09-27,"Tatoosh Island-Neah Bay",12.15
"2018",2018-09-27,"Cape Alava",13.37
"2018",2018-09-27,"Cape Johnson",14.15
"2018",2018-09-27,"Destruction Island",15.16
"2018",2018-09-28,"Tatoosh Island-Neah Bay",11.86
"2018",2018-09-28,"Cape Alava",13.29
"2018",2018-09-28,"Cape Johnson",14.41
"2018",2018-09-28,"Destruction Island",15.62
"2018",2018-09-29,"Tatoosh Island-Neah Bay",11.86
"2018",2018-09-29,"Cape Alava",13.22
"2018",2018-09-29,"Cape Johnson",14.55
"2018",2018-09-29,"Destruction Island",15.89
"2018",2018-09-30,"Tatoosh Island-Neah Bay",11.95
"2018",2018-09-30,"Cape Alava",13.12
"2018",2018-09-30,"Cape Johnson",14.41
"2018",2018-09-30,"Destruction Island",15.64
"2018",2018-10-01,"Tatoosh Island-Neah Bay",12.04
"2018",2018-10-01,"Cape Alava",12.91
"2018",2018-10-01,"Cape Johnson",13.9
"2018",2018-10-01,"Destruction Island",15.02
"2018",2018-10-02,"Tatoosh Island-Neah Bay",12.13
"2018",2018-10-02,"Cape Alava",12.93
"2018",2018-10-02,"Cape Johnson",13.67
"2018",2018-10-02,"Destruction Island",14.48
"2018",2018-10-03,"Tatoosh Island-Neah Bay",11.83
"2018",2018-10-03,"Cape Alava",12.67
"2018",2018-10-03,"Cape Johnson",13.28
"2018",2018-10-03,"Destruction Island",13.94
"2018",2018-10-04,"Tatoosh Island-Neah Bay",11.89
"2018",2018-10-04,"Cape Alava",12.69
"2018",2018-10-04,"Cape Johnson",13.14
"2018",2018-10-04,"Destruction Island",13.5
"2018",2018-10-05,"Tatoosh Island-Neah Bay",11.59
"2018",2018-10-05,"Cape Alava",12.37
"2018",2018-10-05,"Cape Johnson",12.83
"2018",2018-10-05,"Destruction Island",13.31
"2018",2018-10-06,"Tatoosh Island-Neah Bay",11.6
"2018",2018-10-06,"Cape Alava",12.35
"2018",2018-10-06,"Cape Johnson",12.74
"2018",2018-10-06,"Destruction Island",13.22
"2018",2018-10-07,"Tatoosh Island-Neah Bay",11.8
"2018",2018-10-07,"Cape Alava",12.48
"2018",2018-10-07,"Cape Johnson",12.74
"2018",2018-10-07,"Destruction Island",13.15
"2018",2018-10-08,"Tatoosh Island-Neah Bay",12.43
"2018",2018-10-08,"Cape Alava",12.81
"2018",2018-10-08,"Cape Johnson",12.95
"2018",2018-10-08,"Destruction Island",13.44
"2018",2018-10-09,"Tatoosh Island-Neah Bay",12.4
"2018",2018-10-09,"Cape Alava",12.8
"2018",2018-10-09,"Cape Johnson",12.85
"2018",2018-10-09,"Destruction Island",13.36
"2018",2018-10-10,"Tatoosh Island-Neah Bay",12.01
"2018",2018-10-10,"Cape Alava",12.52
"2018",2018-10-10,"Cape Johnson",12.76
"2018",2018-10-10,"Destruction Island",13.39
"2018",2018-10-11,"Tatoosh Island-Neah Bay",11.62
"2018",2018-10-11,"Cape Alava",12.23
"2018",2018-10-11,"Cape Johnson",12.52
"2018",2018-10-11,"Destruction Island",13.2
"2018",2018-10-12,"Tatoosh Island-Neah Bay",11.21
"2018",2018-10-12,"Cape Alava",11.97
"2018",2018-10-12,"Cape Johnson",12.6
"2018",2018-10-12,"Destruction Island",13.35
"2018",2018-10-13,"Tatoosh Island-Neah Bay",11
"2018",2018-10-13,"Cape Alava",12.04
"2018",2018-10-13,"Cape Johnson",12.86
"2018",2018-10-13,"Destruction Island",13.65
"2018",2018-10-14,"Tatoosh Island-Neah Bay",10.88
"2018",2018-10-14,"Cape Alava",12.02
"2018",2018-10-14,"Cape Johnson",12.79
"2018",2018-10-14,"Destruction Island",13.54
"2018",2018-10-15,"Tatoosh Island-Neah Bay",10.66
"2018",2018-10-15,"Cape Alava",11.88
"2018",2018-10-15,"Cape Johnson",12.7
"2018",2018-10-15,"Destruction Island",13.46
"2018",2018-10-16,"Tatoosh Island-Neah Bay",10.74
"2018",2018-10-16,"Cape Alava",12.09
"2018",2018-10-16,"Cape Johnson",12.84
"2018",2018-10-16,"Destruction Island",13.54
"2018",2018-10-17,"Tatoosh Island-Neah Bay",11
"2018",2018-10-17,"Cape Alava",12.4
"2018",2018-10-17,"Cape Johnson",13.07
"2018",2018-10-17,"Destruction Island",13.76
"2018",2018-10-18,"Tatoosh Island-Neah Bay",10.93
"2018",2018-10-18,"Cape Alava",12.35
"2018",2018-10-18,"Cape Johnson",13.07
"2018",2018-10-18,"Destruction Island",13.65
"2018",2018-10-19,"Tatoosh Island-Neah Bay",10.75
"2018",2018-10-19,"Cape Alava",11.92
"2018",2018-10-19,"Cape Johnson",12.68
"2018",2018-10-19,"Destruction Island",13.26
"2018",2018-10-20,"Tatoosh Island-Neah Bay",11.09
"2018",2018-10-20,"Cape Alava",11.91
"2018",2018-10-20,"Cape Johnson",12.61
"2018",2018-10-20,"Destruction Island",13.22
"2018",2018-10-21,"Tatoosh Island-Neah Bay",10.96
"2018",2018-10-21,"Cape Alava",11.8
"2018",2018-10-21,"Cape Johnson",12.4
"2018",2018-10-21,"Destruction Island",13.01
"2018",2018-10-22,"Tatoosh Island-Neah Bay",10.87
"2018",2018-10-22,"Cape Alava",11.77
"2018",2018-10-22,"Cape Johnson",12.32
"2018",2018-10-22,"Destruction Island",12.88
"2018",2018-10-23,"Tatoosh Island-Neah Bay",10.34
"2018",2018-10-23,"Cape Alava",11.16
"2018",2018-10-23,"Cape Johnson",11.67
"2018",2018-10-23,"Destruction Island",12.35
"2018",2018-10-24,"Tatoosh Island-Neah Bay",10.29
"2018",2018-10-24,"Cape Alava",11.01
"2018",2018-10-24,"Cape Johnson",11.5
"2018",2018-10-24,"Destruction Island",12.29
"2018",2018-10-25,"Tatoosh Island-Neah Bay",10.73
"2018",2018-10-25,"Cape Alava",11.29
"2018",2018-10-25,"Cape Johnson",11.67
"2018",2018-10-25,"Destruction Island",12.47
"2018",2018-10-26,"Tatoosh Island-Neah Bay",11.49
"2018",2018-10-26,"Cape Alava",11.86
"2018",2018-10-26,"Cape Johnson",12.05
"2018",2018-10-26,"Destruction Island",12.58
"2018",2018-10-27,"Tatoosh Island-Neah Bay",11.65
"2018",2018-10-27,"Cape Alava",11.9
"2018",2018-10-27,"Cape Johnson",11.98
"2018",2018-10-27,"Destruction Island",12.27
"2018",2018-10-28,"Tatoosh Island-Neah Bay",11.66
"2018",2018-10-28,"Cape Alava",11.88
"2018",2018-10-28,"Cape Johnson",11.91
"2018",2018-10-28,"Destruction Island",12.14
"2018",2018-10-29,"Tatoosh Island-Neah Bay",11.48
"2018",2018-10-29,"Cape Alava",11.75
"2018",2018-10-29,"Cape Johnson",11.76
"2018",2018-10-29,"Destruction Island",12.01
"2018",2018-10-30,"Tatoosh Island-Neah Bay",11.44
"2018",2018-10-30,"Cape Alava",11.7
"2018",2018-10-30,"Cape Johnson",11.67
"2018",2018-10-30,"Destruction Island",11.84
"2018",2018-10-31,"Tatoosh Island-Neah Bay",11.68
"2018",2018-10-31,"Cape Alava",11.84
"2018",2018-10-31,"Cape Johnson",11.82
"2018",2018-10-31,"Destruction Island",12.03
"2018",2018-11-01,"Tatoosh Island-Neah Bay",11.99
"2018",2018-11-01,"Cape Alava",12.21
"2018",2018-11-01,"Cape Johnson",12.13
"2018",2018-11-01,"Destruction Island",12.23
"2018",2018-11-02,"Tatoosh Island-Neah Bay",11.85
"2018",2018-11-02,"Cape Alava",12.12
"2018",2018-11-02,"Cape Johnson",12.08
"2018",2018-11-02,"Destruction Island",12.11
"2018",2018-11-03,"Tatoosh Island-Neah Bay",11.85
"2018",2018-11-03,"Cape Alava",12.17
"2018",2018-11-03,"Cape Johnson",12.15
"2018",2018-11-03,"Destruction Island",12.24
"2018",2018-11-04,"Tatoosh Island-Neah Bay",11.9
"2018",2018-11-04,"Cape Alava",12.11
"2018",2018-11-04,"Cape Johnson",12.22
"2018",2018-11-04,"Destruction Island",12.31
"2018",2018-11-05,"Tatoosh Island-Neah Bay",11.5
"2018",2018-11-05,"Cape Alava",11.78
"2018",2018-11-05,"Cape Johnson",11.99
"2018",2018-11-05,"Destruction Island",12.22
"2018",2018-11-06,"Tatoosh Island-Neah Bay",11.09
"2018",2018-11-06,"Cape Alava",11.39
"2018",2018-11-06,"Cape Johnson",11.54
"2018",2018-11-06,"Destruction Island",11.71
"2018",2018-11-07,"Tatoosh Island-Neah Bay",10.96
"2018",2018-11-07,"Cape Alava",11.19
"2018",2018-11-07,"Cape Johnson",11.26
"2018",2018-11-07,"Destruction Island",11.46
"2018",2018-11-08,"Tatoosh Island-Neah Bay",10.75
"2018",2018-11-08,"Cape Alava",11.04
"2018",2018-11-08,"Cape Johnson",11.05
"2018",2018-11-08,"Destruction Island",11.2
"2018",2018-11-09,"Tatoosh Island-Neah Bay",10.49
"2018",2018-11-09,"Cape Alava",10.83
"2018",2018-11-09,"Cape Johnson",10.8
"2018",2018-11-09,"Destruction Island",10.98
"2018",2018-11-10,"Tatoosh Island-Neah Bay",10.21
"2018",2018-11-10,"Cape Alava",10.63
"2018",2018-11-10,"Cape Johnson",10.69
"2018",2018-11-10,"Destruction Island",10.83
"2018",2018-11-11,"Tatoosh Island-Neah Bay",9.93
"2018",2018-11-11,"Cape Alava",10.49
"2018",2018-11-11,"Cape Johnson",10.33
"2018",2018-11-11,"Destruction Island",10.35
"2018",2018-11-12,"Tatoosh Island-Neah Bay",9.93
"2018",2018-11-12,"Cape Alava",10.56
"2018",2018-11-12,"Cape Johnson",10.53
"2018",2018-11-12,"Destruction Island",10.76
"2018",2018-11-13,"Tatoosh Island-Neah Bay",10.26
"2018",2018-11-13,"Cape Alava",10.96
"2018",2018-11-13,"Cape Johnson",11.23
"2018",2018-11-13,"Destruction Island",11.53
"2018",2018-11-14,"Tatoosh Island-Neah Bay",10.51
"2018",2018-11-14,"Cape Alava",11.3
"2018",2018-11-14,"Cape Johnson",11.8
"2018",2018-11-14,"Destruction Island",12.21
"2018",2018-11-15,"Tatoosh Island-Neah Bay",10.43
"2018",2018-11-15,"Cape Alava",11.2
"2018",2018-11-15,"Cape Johnson",11.99
"2018",2018-11-15,"Destruction Island",12.55
"2018",2018-11-16,"Tatoosh Island-Neah Bay",10.47
"2018",2018-11-16,"Cape Alava",11.16
"2018",2018-11-16,"Cape Johnson",11.85
"2018",2018-11-16,"Destruction Island",12.33
"2018",2018-11-17,"Tatoosh Island-Neah Bay",10.46
"2018",2018-11-17,"Cape Alava",10.95
"2018",2018-11-17,"Cape Johnson",11.57
"2018",2018-11-17,"Destruction Island",12.02
"2018",2018-11-18,"Tatoosh Island-Neah Bay",10.2
"2018",2018-11-18,"Cape Alava",10.78
"2018",2018-11-18,"Cape Johnson",11.24
"2018",2018-11-18,"Destruction Island",11.61
"2018",2018-11-19,"Tatoosh Island-Neah Bay",9.73
"2018",2018-11-19,"Cape Alava",10.47
"2018",2018-11-19,"Cape Johnson",10.92
"2018",2018-11-19,"Destruction Island",11.29
"2018",2018-11-20,"Tatoosh Island-Neah Bay",9.63
"2018",2018-11-20,"Cape Alava",10.51
"2018",2018-11-20,"Cape Johnson",11
"2018",2018-11-20,"Destruction Island",11.41
"2018",2018-11-21,"Tatoosh Island-Neah Bay",10.13
"2018",2018-11-21,"Cape Alava",10.96
"2018",2018-11-21,"Cape Johnson",11.39
"2018",2018-11-21,"Destruction Island",11.78
"2018",2018-11-22,"Tatoosh Island-Neah Bay",10.69
"2018",2018-11-22,"Cape Alava",11.37
"2018",2018-11-22,"Cape Johnson",11.57
"2018",2018-11-22,"Destruction Island",11.76
"2018",2018-11-23,"Tatoosh Island-Neah Bay",10.69
"2018",2018-11-23,"Cape Alava",11.38
"2018",2018-11-23,"Cape Johnson",11.46
"2018",2018-11-23,"Destruction Island",11.45
"2018",2018-11-24,"Tatoosh Island-Neah Bay",10.49
"2018",2018-11-24,"Cape Alava",11.12
"2018",2018-11-24,"Cape Johnson",10.97
"2018",2018-11-24,"Destruction Island",10.84
"2018",2018-11-25,"Tatoosh Island-Neah Bay",10.39
"2018",2018-11-25,"Cape Alava",10.95
"2018",2018-11-25,"Cape Johnson",10.62
"2018",2018-11-25,"Destruction Island",10.37
"2018",2018-11-26,"Tatoosh Island-Neah Bay",10.93
"2018",2018-11-26,"Cape Alava",11.53
"2018",2018-11-26,"Cape Johnson",11.18
"2018",2018-11-26,"Destruction Island",10.89
"2018",2018-11-27,"Tatoosh Island-Neah Bay",10.65
"2018",2018-11-27,"Cape Alava",11.35
"2018",2018-11-27,"Cape Johnson",11.1
"2018",2018-11-27,"Destruction Island",10.85
"2018",2018-11-28,"Tatoosh Island-Neah Bay",10.19
"2018",2018-11-28,"Cape Alava",10.79
"2018",2018-11-28,"Cape Johnson",10.64
"2018",2018-11-28,"Destruction Island",10.59
"2018",2018-11-29,"Tatoosh Island-Neah Bay",10.35
"2018",2018-11-29,"Cape Alava",10.93
"2018",2018-11-29,"Cape Johnson",10.62
"2018",2018-11-29,"Destruction Island",10.59
"2018",2018-11-30,"Tatoosh Island-Neah Bay",10.44
"2018",2018-11-30,"Cape Alava",10.93
"2018",2018-11-30,"Cape Johnson",10.71
"2018",2018-11-30,"Destruction Island",10.63
"2018",2018-12-01,"Tatoosh Island-Neah Bay",10.28
"2018",2018-12-01,"Cape Alava",10.88
"2018",2018-12-01,"Cape Johnson",10.72
"2018",2018-12-01,"Destruction Island",10.66
"2018",2018-12-02,"Tatoosh Island-Neah Bay",10.22
"2018",2018-12-02,"Cape Alava",10.89
"2018",2018-12-02,"Cape Johnson",10.78
"2018",2018-12-02,"Destruction Island",10.49
"2018",2018-12-03,"Tatoosh Island-Neah Bay",10.23
"2018",2018-12-03,"Cape Alava",10.91
"2018",2018-12-03,"Cape Johnson",10.7
"2018",2018-12-03,"Destruction Island",10.26
"2018",2018-12-04,"Tatoosh Island-Neah Bay",10.25
"2018",2018-12-04,"Cape Alava",10.92
"2018",2018-12-04,"Cape Johnson",10.76
"2018",2018-12-04,"Destruction Island",10.31
"2018",2018-12-05,"Tatoosh Island-Neah Bay",9.95
"2018",2018-12-05,"Cape Alava",10.64
"2018",2018-12-05,"Cape Johnson",10.44
"2018",2018-12-05,"Destruction Island",10.02
"2018",2018-12-06,"Tatoosh Island-Neah Bay",9.7
"2018",2018-12-06,"Cape Alava",10.51
"2018",2018-12-06,"Cape Johnson",10.32
"2018",2018-12-06,"Destruction Island",9.9
"2018",2018-12-07,"Tatoosh Island-Neah Bay",9.42
"2018",2018-12-07,"Cape Alava",10.3
"2018",2018-12-07,"Cape Johnson",10.2
"2018",2018-12-07,"Destruction Island",9.75
"2018",2018-12-08,"Tatoosh Island-Neah Bay",9.52
"2018",2018-12-08,"Cape Alava",10.37
"2018",2018-12-08,"Cape Johnson",10.21
"2018",2018-12-08,"Destruction Island",9.76
"2018",2018-12-09,"Tatoosh Island-Neah Bay",9.79
"2018",2018-12-09,"Cape Alava",10.38
"2018",2018-12-09,"Cape Johnson",10.26
"2018",2018-12-09,"Destruction Island",9.88
"2018",2018-12-10,"Tatoosh Island-Neah Bay",10.03
"2018",2018-12-10,"Cape Alava",10.46
"2018",2018-12-10,"Cape Johnson",10.16
"2018",2018-12-10,"Destruction Island",9.74
"2018",2018-12-11,"Tatoosh Island-Neah Bay",10.08
"2018",2018-12-11,"Cape Alava",10.47
"2018",2018-12-11,"Cape Johnson",10.24
"2018",2018-12-11,"Destruction Island",9.87
"2018",2018-12-12,"Tatoosh Island-Neah Bay",9.99
"2018",2018-12-12,"Cape Alava",10.42
"2018",2018-12-12,"Cape Johnson",10.28
"2018",2018-12-12,"Destruction Island",9.91
"2018",2018-12-13,"Tatoosh Island-Neah Bay",10.02
"2018",2018-12-13,"Cape Alava",10.48
"2018",2018-12-13,"Cape Johnson",10.43
"2018",2018-12-13,"Destruction Island",10.15
"2018",2018-12-14,"Tatoosh Island-Neah Bay",10.08
"2018",2018-12-14,"Cape Alava",10.48
"2018",2018-12-14,"Cape Johnson",10.62
"2018",2018-12-14,"Destruction Island",10.5
"2018",2018-12-15,"Tatoosh Island-Neah Bay",10.05
"2018",2018-12-15,"Cape Alava",10.46
"2018",2018-12-15,"Cape Johnson",10.71
"2018",2018-12-15,"Destruction Island",10.71
"2018",2018-12-16,"Tatoosh Island-Neah Bay",10
"2018",2018-12-16,"Cape Alava",10.39
"2018",2018-12-16,"Cape Johnson",10.54
"2018",2018-12-16,"Destruction Island",10.57
"2018",2018-12-17,"Tatoosh Island-Neah Bay",10.07
"2018",2018-12-17,"Cape Alava",10.45
"2018",2018-12-17,"Cape Johnson",10.48
"2018",2018-12-17,"Destruction Island",10.43
"2018",2018-12-18,"Tatoosh Island-Neah Bay",10.15
"2018",2018-12-18,"Cape Alava",10.49
"2018",2018-12-18,"Cape Johnson",10.54
"2018",2018-12-18,"Destruction Island",10.51
"2018",2018-12-19,"Tatoosh Island-Neah Bay",10.28
"2018",2018-12-19,"Cape Alava",10.54
"2018",2018-12-19,"Cape Johnson",10.57
"2018",2018-12-19,"Destruction Island",10.61
"2018",2018-12-20,"Tatoosh Island-Neah Bay",10.12
"2018",2018-12-20,"Cape Alava",10.41
"2018",2018-12-20,"Cape Johnson",10.48
"2018",2018-12-20,"Destruction Island",10.61
"2018",2018-12-21,"Tatoosh Island-Neah Bay",9.94
"2018",2018-12-21,"Cape Alava",10.25
"2018",2018-12-21,"Cape Johnson",10.3
