,map_index,ne_can,mi_ne_can,mi_ma_can,mi_tot_can,ma_can,tot_ne_can,tot_ma_can,tot_can,mipctnecan,mipctmacan,totpctnecan,totpctmacan,ne_pl,mi_ne_pl,mi_ma_pl,mi_tot_pl,ma_pl,tot_ne_pl,tot_ma_pl,tot_pl,mipctnepl,mipctmapl,totpctnepl,totpctmapl,rdi_ne,rdi_ma,rdi_sum,year_
1938,18.2,1.1,0,0,0,4.4000001,1.1,4.4000001,5.5,0,0,20,80,15.1999998,0,0,0,4.1999998,15.1999998,4.1999998,19.3999996,0,0,78,22,0.07,1.05,0.28,2013
1939,19.1,17,0,0,0,129.1999969,17,129.1999969,146.1999969,0,0,12,88,128.1000061,0,0,0,191.3999939,128.1000061,191.3999939,319.3999939,0,0,40,60,0.13,0.68,0.46,2013
1940,19.2,8.3000002,0,0,0,33.5,8.3000002,33.5,41.9000015,0,0,20,80,75.3000031,0,0,0,60,75.3000031,60,135.3000031,0,0,56,44,0.11,0.56,0.31,2013
1941,20.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2013
1942,20.2,1.9,0,0,0,0,1.9,0,1.9,0,0,100,0,9.8000002,0,0,0,0,9.8000002,0,9.8000002,0,0,100,0,0.19,0,0.19,2013
1943,21.1,4,0,0,0,4.6999998,4,4.6999998,8.6999998,0,0,46,54,37.7999992,0,0,0,15.8999996,37.7999992,15.8999996,53.7000008,0,0,70,30,0.11,0.3,0.16,2013
1944,21.2,2.5,0,0,0,7.4000001,2.5,7.4000001,9.8000002,0,0,25,75,21.2000008,0,0,0,18.8999996,21.2000008,18.8999996,40.0999985,0,0,53,47,0.12,0.39,0.25,2013
1945,22.1,1.9,0,0,0,0.2,1.9,0.2,2.0999999,0,0,92,8,12.1999998,0,0,0,0.9,12.1999998,0.9,13.1000004,0,0,93,7,0.16,0.19,0.16,2013
1946,22.2,5.0999999,0,0,0,7.8000002,5.0999999,7.8000002,12.8999996,0,0,40,60,52.5999985,0,0,0,15.5,52.5999985,15.5,68.0999985,0,0,77,23,0.1,0.5,0.19,2013
1947,23.1,3.3,0,0,0,0.5,3.3,0.5,3.9000001,0,0,87,13,32.4000015,0,0,0,2.0999999,32.4000015,2.0999999,34.5,0,0,94,6,0.1,0.25,0.11,2013
1948,23.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2013
1949,24.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2013
1950,24.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2013
1951,25.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2013
1952,25.2,0.2,0,0,0,8.1000004,0.2,8.1000004,8.3000002,0,0,3,97,2.9000001,0,0,0,32.2000008,2.9000001,32.2000008,35.2000008,0,0,8,92,0.07,0.25,0.24,2013
1953,26.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2013
1954,27.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2013
1955,28.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2013
1956,29.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2013
1957,30.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2013
1958,31.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2013
1959,32.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2013
1960,33.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2013
1961,34.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2013
1962,35.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2013
1963,36.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2013
1964,37.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2013
1965,38.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2013
1966,39.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2013
1967,40.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2013
1968,41.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2013
1969,1.1,18.2999992,0,0,0,0,18.2999992,0,18.2999992,0,0,100,0,57.4000015,0,0,0,0,57.4000015,0,57.4000015,0,0,100,0,0.32,0,0.32,2014
1970,1.2,13.8999996,0,0,0,0,13.8999996,0,13.8999996,0,0,100,0,26,0,0,0,0,26,0,26,0,0,100,0,0.54,0,0.53,2014
1971,2.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2014
1972,2.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2014
1973,2.3,0.1,0,0,0,0,0.1,0,0.1,0,0,100,0,1.6,0,0,0,0,1.6,0,1.6,0,0,100,0,0.08,0,0.08,2014
1974,2.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2014
1975,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2014
1976,3.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2014
1977,3.2,3,0,0,0,0,3,0,3,0,0,100,0,22.1000004,0,0,0,0,22.1000004,0,22.1000004,0,0,100,0,0.14,0,0.14,2014
1978,4.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2014
1979,4.2,1.4,0,0,0,0,1.4,0,1.4,0,0,100,0,17.5,0,0,0,0,17.5,0,17.5,0,0,100,0,0.08,0,0.08,2014
1980,4.3,2.8,0,0,0,0,2.8,0,2.8,0,0,100,0,36.2000008,0,0,0,0,36.2000008,0,36.2000008,0,0,100,0,0.08,0,0.08,2014
1981,5.1,4.8000002,0,0,0,0,4.8000002,0,4.8000002,0,0,100,0,46.5,0,0,0,0,46.5,0,46.5,0,0,100,0,0.1,0,0.1,2014
1982,5.2,2.3,0,0,0,0,2.3,0,2.3,0,0,100,0,27.1000004,0,0,0,0,27.1000004,0,27.1000004,0,0,100,0,0.08,0,0.08,2014
1983,6.1,7.9000001,0,0,0,0,7.9000001,0,7.9000001,0,0,100,0,42.9000015,0,0,0,0,42.9000015,0,42.9000015,0,0,100,0,0.19,0,0.19,2014
1984,6.2,0.6,0,0,0,0,0.6,0,0.6,0,0,100,0,7.9000001,0,0,0,0,7.9000001,0,7.9000001,0,0,100,0,0.08,0,0.08,2014
1985,7.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2014
1986,7.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2014
1987,7.3,14.8000002,0,0,0,0.9,14.8000002,0.9,15.6999998,0,0,94,6,50.5,0,0,0,3.9000001,50.5,3.9000001,54.4000015,0,0,93,7,0.29,0.23,0.29,2014
1988,8.1,15.3999996,0,0,0,0,15.3999996,0,15.3999996,0,0,100,0,60.4000015,0,0,0,0,60.4000015,0,60.4000015,0,0,100,0,0.25,0,0.25,2014
1989,8.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2014
1990,8.3,1.8,0,0,0,0,1.8,0,1.8,0,0,100,0,8.8999996,0,0,0,0,8.8999996,0,8.8999996,0,0,100,0,0.2,0,0.2,2014
1991,8.4,1.9,0,0,0,0,1.9,0,1.9,0,0,100,0,6.3000002,0,0,0,0,6.3000002,0,6.3000002,0,0,100,0,0.3,0,0.3,2014
1992,9.1,12.6999998,0,0,0,31.5,12.6999998,31.5,44.2999992,0,0,29,71,60.0999985,0,0,0,72.8000031,60.0999985,72.8000031,132.8999939,0,0,45,55,0.21,0.43,0.33,2014
1993,9.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2014
1994,9.3,11,5.5,12.8999996,18.5,30.5,16.5,43.5,60,30,70,28,72,67,12.1000004,28.2000008,40.2999992,68.3000031,79,96.4000015,175.5,30,70,45,55,0.21,0.45,0.34,2014
1995,10.1,4.9000001,0,0,0,35.7000008,4.9000001,35.7000008,40.5999985,0,0,12,88,28,0,0,0,82.1999969,28,82.1999969,110.1999969,0,0,25,75,0.17,0.43,0.37,2014
1996,10.2,0,6.4000001,6.4000001,12.8000002,3.3,6.4000001,9.6999998,16,50,50,40,60,0,33.0999985,33.0999985,66.1999969,12.5,33.0999985,45.5999985,78.6999969,50,50,42,58,0.19,0.21,0.2,2014
1997,10.3,1.3,0,0,0,16.2999992,1.3,16.2999992,17.5,0,0,7,93,9.6000004,0,0,0,34.9000015,9.6000004,34.9000015,44.5,0,0,21,79,0.13,0.47,0.39,2014
1998,10.4,0.3,0,0,0,12.3000002,0.3,12.3000002,12.6000004,0,0,2,98,4.6999998,0,0,0,22,4.6999998,22,26.7000008,0,0,18,82,0.06,0.56,0.47,2014
1999,10.5,0.5,10.1000004,23.6000004,33.7000008,1.7,10.6000004,25.2999992,35.9000015,30,70,30,70,5.0999999,29.2000008,68,97.1999969,6.1999998,34.2999992,74.1999969,108.5,30,70,32,68,0.31,0.34,0.33,2014
2000,10.6,0.2,1.4,3.2,4.5,4.9000001,1.5,8,9.5,30,70,16,84,3.3,8.6999998,20.3999996,29.1000004,18.2000008,12,38.5,50.5999985,30,70,24,76,0.13,0.21,0.19,2014
2001,11.1,6.1999998,1.5,3.5999999,5.0999999,28,7.8000002,31.6000004,39.4000015,30,70,20,80,43.5999985,4.4000001,10.3000002,14.8000002,60.0999985,48,70.4000015,118.5,30,70,41,59,0.16,0.45,0.33,2014
2002,11.2,15.3999996,0,0,0,25.7000008,15.3999996,25.7000008,41.0999985,0,0,38,62,46.9000015,0,0,0,52,46.9000015,52,98.9000015,0,0,47,53,0.33,0.49,0.42,2014
2003,11.3,1.2,0,0,0,2.5,1.2,2.5,3.7,0,0,32,68,6.3000002,0,0,0,8.8000002,6.3000002,8.8000002,15.1000004,0,0,42,58,0.18,0.28,0.24,2014
2004,12.1,0,14.3999996,21.6000004,35.9000015,0,14.3999996,21.6000004,35.9000015,40,60,40,60,0,43.7999992,65.6999969,109.5,0,43.7999992,65.6999969,109.5,40,60,40,60,0.33,0.33,0.33,2014
2005,13.1,5.0999999,0,0,0,1.3,5.0999999,1.3,6.4000001,0,0,80,20,24.6000004,0,0,0,5.8000002,24.6000004,5.8000002,30.2999992,0,0,81,19,0.21,0.22,0.21,2014
2006,13.2,0,2.8,6.4000001,9.1999998,2.4000001,2.8,8.8000002,11.6000004,30,70,24,76,0,8.3999996,19.5,27.8999996,8.1999998,8.3999996,27.7000008,36.0999985,30,70,23,77,0.33,0.32,0.32,2014
2007,14.1,10.6999998,0,0,0,37.5999985,10.6999998,37.5999985,48.2999992,0,0,22,78,49.4000015,0,0,0,79.3000031,49.4000015,79.3000031,128.6000061,0,0,38,62,0.22,0.47,0.38,2014
2008,15.1,1.5,1,2.4000001,3.5,2.4000001,2.5999999,4.8000002,7.4000001,30,70,35,65,12.8000002,2.7,6.3000002,9.1000004,5.5,15.5,11.8000002,27.2999992,30,70,57,43,0.17,0.41,0.27,2014
2009,15.2,3.4000001,1.5,3.5999999,5.0999999,20.7000008,5,24.2999992,29.2999992,30,70,17,83,21.3999996,4,9.3000002,13.3000002,55.5999985,25.3999996,64.9000015,90.1999969,30,70,28,72,0.2,0.37,0.32,2014
2010,15.3,0,1.5,6,7.5,0.3,1.5,6.3000002,7.8000002,20,80,19,81,0,5.3000002,21,26.2999992,1.7,5.3000002,22.7000008,28,20,80,19,81,0.28,0.28,0.28,2014
2011,15.4,4,0,0,0,11.1000004,4,11.1000004,15.1000004,0,0,27,73,22.1000004,0,0,0,28.2000008,22.1000004,28.2000008,50.2999992,0,0,44,56,0.18,0.39,0.3,2014
2012,16.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2014
2013,16.2,18.6000004,0,0,0,38.2999992,18.6000004,38.2999992,56.9000015,0,0,33,67,85.0999985,0,0,0,73.5999985,85.0999985,73.5999985,158.8000031,0,0,54,46,0.22,0.52,0.36,2014
2014,16.3,2.5999999,0,0,0,0,2.5999999,0,2.5999999,0,0,100,0,17.7999992,0,0,0,0,17.7999992,0,17.7999992,0,0,100,0,0.14,0,0.14,2014
2015,16.4,2.5,0,0,0,0.5,2.5,0.5,3,0,0,84,16,22.6000004,0,0,0,3.5,22.6000004,3.5,26.1000004,0,0,87,13,0.11,0.14,0.12,2014
2016,17.1,3,0,0,0,5.3000002,3,5.3000002,8.3000002,0,0,37,63,36.7999992,0,0,0,20.7000008,36.7999992,20.7000008,57.5,0,0,64,36,0.08,0.25,0.14,2014
2017,17.2,5.4000001,0,0,0,7.4000001,5.4000001,7.4000001,12.8000002,0,0,42,58,43.7000008,0,0,0,24.3999996,43.7000008,24.3999996,68.0999985,0,0,64,36,0.12,0.31,0.19,2014
2018,17.3,4.3000002,0,0,0,0,4.3000002,0,4.3000002,0,0,100,0,41.5999985,0,0,0,0,41.5999985,0,41.5999985,0,0,100,0,0.1,0,0.1,2014
2019,18.1,1.5,0,0,0,1.3,1.5,1.3,2.7,0,0,54,46,20.8999996,0,0,0,3.7,20.8999996,3.7,24.6000004,0,0,85,15,0.07,0.35,0.11,2014
2020,18.2,0.3,0,0,0,4.1999998,0.3,4.1999998,4.5,0,0,7,93,5,0,0,0,14.5,5,14.5,19.5,0,0,26,74,0.06,0.29,0.23,2014
2021,19.1,14.6000004,0,0,0,94.5999985,14.6000004,94.5999985,109.1999969,0,0,13,87,113,0,0,0,156.6000061,113,156.6000061,269.6000061,0,0,42,58,0.13,0.6,0.41,2014
2022,19.2,8.5,0,0,0,24.3999996,8.5,24.3999996,32.7999992,0,0,26,74,60.4000015,0,0,0,48.0999985,60.4000015,48.0999985,108.4000015,0,0,56,44,0.14,0.51,0.3,2014
2023,20.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2014
2024,20.2,1.2,0,0,0,0,1.2,0,1.2,0,0,100,0,11.5,0,0,0,0,11.5,0,11.5,0,0,100,0,0.11,0,0.11,2014
2025,21.1,2.8,0,0,0,3.3,2.8,3.3,6.1999998,0,0,46,54,37.7000008,0,0,0,11.1000004,37.7000008,11.1000004,48.7999992,0,0,77,23,0.08,0.3,0.13,2014
2026,21.2,1.6,0,0,0,7.3000002,1.6,7.3000002,8.8000002,0,0,18,82,18.7999992,0,0,0,16.6000004,18.7999992,16.6000004,35.5,0,0,53,47,0.08,0.44,0.25,2014
2027,22.1,2.0999999,0,0,0,0,2.0999999,0,2.0999999,0,0,100,0,11.1999998,0,0,0,0,11.1999998,0,11.1999998,0,0,100,0,0.19,0,0.19,2014
2028,22.2,4.9000001,0,0,0,5.9000001,4.9000001,5.9000001,10.8000002,0,0,46,54,48.4000015,0,0,0,12.6999998,48.4000015,12.6999998,61.0999985,0,0,79,21,0.1,0.46,0.18,2014
2029,23.1,2.5,0,0,0,0,2.5,0,2.5,0,0,100,0,28.2999992,0,0,0,0,28.2999992,0,28.2999992,0,0,100,0,0.09,0,0.09,2014
2030,23.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2014
2031,24.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2014
2032,24.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2014
2033,25.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2014
2034,25.2,0.1,0,0,0,8.8999996,0.1,8.8999996,9,0,0,1,99,2.0999999,0,0,0,34.9000015,2.0999999,34.9000015,37,0,0,6,94,0.05,0.26,0.24,2014
2035,26.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2014
2036,27.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2014
2037,28.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2014
2038,29.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2014
2039,30.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2014
2040,31.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2014
2041,32.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2014
2042,33.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2014
2043,34.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2014
2044,35.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2014
2045,36.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2014
2046,37.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2014
2047,38.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2014
2048,39.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2014
2049,40.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2014
2050,41.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2014
2051,1.1,20,0,0,0,0,20,0,20,0,0,100,0,69.5,0,0,0,0,69.5,0,69.5,0,0,100,0,0.29,0,0.29,2015
2052,1.2,11.8000002,0,0,0,0,11.8000002,0,11.8000002,0,0,100,0,29.3999996,0,0,0,0,29.3999996,0,29.3999996,0,0,100,0,0.4,0,0.4,2015
2053,2.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015
2054,2.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015
2055,2.3,0.4,0,0,0,0,0.4,0,0.4,0,0,100,0,2,0,0,0,0,2,0,2,0,0,100,0,0.2,0,0.2,2015
2056,2.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015
2057,2.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015
2058,3.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015
2059,3.2,3.7,0,0,0,0,3.7,0,3.7,0,0,100,0,25.2999992,0,0,0,0,25.2999992,0,25.2999992,0,0,100,0,0.15,0,0.15,2015
2060,4.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015
2061,4.2,4.9000001,0,0,0,0,4.9000001,0,4.9000001,0,0,100,0,24.5,0,0,0,0,24.5,0,24.5,0,0,100,0,0.2,0,0.2,2015
2062,4.3,2.0999999,0,0,0,0,2.0999999,0,2.0999999,0,0,100,0,20.5,0,0,0,0,20.5,0,20.5,0,0,100,0,0.1,0,0.1,2015
2063,5.1,3.9000001,0,0,0,0,3.9000001,0,3.9000001,0,0,100,0,39.7999992,0,0,0,0,39.7999992,0,39.7999992,0,0,100,0,0.1,0,0.1,2015
2064,5.2,2.5,0,0,0,0,2.5,0,2.5,0,0,100,0,16.2000008,0,0,0,0,16.2000008,0,16.2000008,0,0,100,0,0.15,0,0.15,2015
2065,6.1,8.3999996,0,0,0,0,8.3999996,0,8.3999996,0,0,100,0,46.9000015,0,0,0,0,46.9000015,0,46.9000015,0,0,100,0,0.18,0,0.18,2015
2066,6.2,0.4,0,0,0,0,0.4,0,0.4,0,0,100,0,8.5,0,0,0,0,8.5,0,8.5,0,0,100,0,0.05,0,0.05,2015
2067,7.1,0.5,0,0,0,0,0.5,0,0.5,0,0,100,0,10.1000004,0,0,0,0,10.1000004,0,10.1000004,0,0,100,0,0.05,0,0.05,2015
2068,7.2,0.1,0,0,0,0,0.1,0,0.1,0,0,100,0,1.7,0,0,0,0,1.7,0,1.7,0,0,100,0,0.08,0,0.08,2015
2069,7.3,43.7000008,0,0,0,3,43.7000008,3,46.7000008,0,0,94,6,109.4000015,0,0,0,8.6000004,109.4000015,8.6000004,118,0,0,93,7,0.4,0.35,0.4,2015
2070,8.1,19.7000008,0,0,0,0,19.7000008,0,19.7000008,0,0,100,0,72,0,0,0,0,72,0,72,0,0,100,0,0.27,0,0.27,2015
2071,8.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015
2072,8.3,2.5999999,0,0,0,0,2.5999999,0,2.5999999,0,0,100,0,10.1999998,0,0,0,0,10.1999998,0,10.1999998,0,0,100,0,0.25,0,0.25,2015
2073,8.4,2.8,0,0,0,0,2.8,0,2.8,0,0,100,0,11.5,0,0,0,0,11.5,0,11.5,0,0,100,0,0.24,0,0.24,2015
2074,9.1,20.8999996,0,0,0,38.2000008,20.8999996,38.2000008,59.0999985,0,0,35,65,76.6999969,0,0,0,85.6999969,76.6999969,85.6999969,162.3999939,0,0,47,53,0.27,0.45,0.36,2015
2075,9.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015
2076,9.3,33.5999985,11,43.9000015,54.7999992,0,44.5999985,43.9000015,88.5,20,80,50,50,119.5,22.2000008,88.8000031,111,0,141.6999969,88.8000031,230.5,20,80,61,39,0.31,0.49,0.38,2015
2077,10.1,14.8000002,0,0,0,47,14.8000002,47,61.7999992,0,0,24,76,79.3000031,0,0,0,94,79.3000031,94,173.3000031,0,0,46,54,0.19,0.5,0.36,2015
2078,10.2,0,6.4000001,14.8999996,21.2999992,5.9000001,6.4000001,20.7999992,27.2000008,30,70,23,77,0,21.8999996,51,72.9000015,18.2000008,21.8999996,69.1999969,91.0999985,30,70,24,76,0.29,0.3,0.3,2015
2079,10.3,0.9,0,0,0,19.3999996,0.9,19.3999996,20.2999992,0,0,5,95,8.5,0,0,0,40.5,8.5,40.5,49,0,0,17,83,0.11,0.48,0.41,2015
2080,10.4,1,0,0,0,15,1,15,16,0,0,6,94,8,0,0,0,24.2000008,8,24.2000008,32.2000008,0,0,25,75,0.12,0.62,0.5,2015
2081,10.5,1.7,17.3999996,40.5,57.9000015,3.5,19,44.0999985,63.0999985,30,70,30,70,12.6999998,36.7000008,85.5999985,122.1999969,10.8999996,49.4000015,96.4000015,145.8000031,30,70,34,66,0.39,0.46,0.43,2015
2082,10.6,0.3,3.3,7.5999999,10.8999996,6.5,3.5,14.1000004,17.7000008,30,70,20,80,5.0999999,14.3999996,33.5999985,48,22,19.6000004,55.7000008,75.1999969,30,70,26,74,0.18,0.25,0.23,2015
2083,11.1,11.3999996,3.0999999,7.1999998,10.1999998,38.5999985,14.5,45.7999992,60.2999992,30,70,24,76,63.2000008,7.9000001,18.2999992,26.2000008,70.6999969,71.0999985,89,160.1000061,30,70,44,56,0.2,0.51,0.38,2015
2084,11.2,31.3999996,0,0,0,36.9000015,31.3999996,36.9000015,68.3000031,0,0,46,54,72.4000015,0,0,0,64.5,72.4000015,64.5,136.8999939,0,0,53,47,0.43,0.57,0.5,2015
2085,11.3,1.4,0,0,0,3.7,1.4,3.7,5.0999999,0,0,28,72,6.5999999,0,0,0,11.6999998,6.5999999,11.6999998,18.2999992,0,0,36,64,0.22,0.31,0.28,2015
2086,12.1,0,23.2999992,34.9000015,58.2000008,0,23.2999992,34.9000015,58.2000008,40,60,40,60,0,59.2999992,89,148.3000031,0,59.2999992,89,148.3000031,40,60,40,60,0.39,0.39,0.39,2015
2087,13.1,7.5,6.1999998,2.5999999,8.8000002,1.7,13.6999998,4.4000001,18,70,30,76,24,33.5,13.6999998,5.9000001,19.6000004,6.5999999,47.2999992,12.5,59.7999992,70,30,79,21,0.29,0.35,0.3,2015
2088,13.2,1.3,7.5999999,7.5999999,15.1000004,3.9000001,8.8000002,11.5,20.3999996,50,50,43,57,6.6999998,19.8999996,19.8999996,39.7999992,11,26.6000004,30.8999996,57.5,50,50,46,54,0.33,0.37,0.35,2015
2089,14.1,48.7999992,0,0,0,50.7999992,48.7999992,50.7999992,99.5,0,0,49,51,154.6999969,0,0,0,94.5999985,154.6999969,94.5999985,249.3000031,0,0,62,38,0.32,0.54,0.4,2015
2090,15.1,1,15.8000002,3.9000001,19.7000008,2.4000001,16.7999992,6.3000002,23.1000004,80,20,73,27,6,43.0999985,10.8000002,53.7999992,6.1999998,49.0999985,17,66.0999985,80,20,74,26,0.34,0.37,0.35,2015
2091,15.2,27.7000008,6.5,6.5,13,39.7999992,34.2000008,46.2999992,80.5,50,50,42,58,77.1999969,14.8000002,14.8000002,29.7000008,78.5999985,92,93.4000015,185.3999939,50,50,50,50,0.37,0.5,0.43,2015
2092,15.3,7.8000002,0,0,0,8.8999996,7.8000002,8.8999996,16.7000008,0,0,46,54,30,0,0,0,23.1000004,30,23.1000004,53,0,0,57,43,0.26,0.39,0.31,2015
2093,15.4,7.9000001,0,0,0,21,7.9000001,21,28.8999996,0,0,27,73,34.4000015,0,0,0,41.9000015,34.4000015,41.9000015,76.3000031,0,0,45,55,0.23,0.5,0.38,2015
2094,16.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2015
2095,16.2,46.2999992,0,0,0,47.7000008,46.2999992,47.7000008,94,0,0,49,51,144.5,0,0,0,89,144.5,89,233.6000061,0,0,62,38,0.32,0.54,0.4,2015
2096,16.3,7.5999999,0,0,0,0,7.5999999,0,7.5999999,0,0,100,0,27,0,0,0,0,27,0,27,0,0,100,0,0.28,0,0.28,2015
2097,16.4,9.8000002,0,0,0,1.4,9.8000002,1.4,11.1999998,0,0,87,13,60.0999985,0,0,0,5.1999998,60.0999985,5.1999998,65.4000015,0,0,92,8,0.16,0.27,0.17,2015
2098,17.1,13.8000002,0,0,0,9.6000004,13.8000002,9.6000004,23.3999996,0,0,59,41,82.8000031,0,0,0,21.3999996,82.8000031,21.3999996,104.0999985,0,0,79,21,0.17,0.45,0.22,2015
